EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,2,7,3,1,5,6,1,3,12,rahulolu; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; klaasikunstnik; kreeka; euroopa; baltika; liit
2,3,7,3,1,5,5,2,3,12,rahulolu; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; klaasikunstnik; kreeka; euroopa; baltika; liit
1,3,7,3,1,6,6,2,3,12,rahulolu; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; klaasikunstnik; kreeka; euroopa; baltika; liit
1,3,4,3,1,6,6,4,3,12,rahulolu; euroopa; keskkonnarikkumine; enn; kultuurisõber; kunila; kreeka; baltika; liit
1,3,3,3,1,4,5,4,3,12,rahulolu; euroopa; keskkonnarikkumine; enn; kultuurisõber; kunila; kreeka; baltika; liit
2,3,3,5,1,3,5,4,3,12,rahulolu; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; kreeka; euroopa; baltika
3,3,1,4,1,4,3,6,3,12,rahulolu; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; klaasikunstnik; kreeka; euroopa; baltika
3,2,1,6,1,3,4,6,2,12,rahulolu; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; klaasikunstnik; kreeka; euroopa; baltika
2,1,4,4,2,3,3,2,3,12,rahulolu; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; klaasikunstnik; kreeka; baltika
3,1,2,4,3,3,2,5,3,12,rahulolu; euroopa; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; klaasikunstnik; kreeka; baltika; liit
2,1,3,3,3,2,1,4,2,12,rahulolu; gazprom; keskkonnarikkumine; enn; kultuurisõber; kunila; klaasikunstnik; kreeka; euroopa; baltika
