EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,1,2,0,0,0,2,5,5,13,kristus; eesti; kirik; stackelberg; kaarli; mõisavalitseja; sakslane
1,1,2,0,0,0,2,5,5,13,kristus; eesti; kirik; stackelberg; kaarli; mõisavalitseja; sakslane
1,1,2,0,0,0,2,5,5,13,kristus; eesti; kirik; stackelberg; kaarli; mõisavalitseja; sakslane
1,1,2,0,0,0,2,5,2,13,kristus; eesti; stackelberg; kaarli; mõisavalitseja; sakslane
1,1,1,0,0,0,2,5,2,13,kristus; eesti; stackelberg; kaarli; mõisavalitseja; sakslane
1,1,2,0,0,0,3,4,2,13,kristus; eesti; stackelberg; kaarli; köler; mõisavalitseja; sakslane
1,1,3,1,0,0,3,7,2,13,kristus; villem; eesti; kirik; stackelberg; ilus; kaarli; mõisavalitseja; sakslane
1,0,3,1,0,0,2,5,2,13,kristus; eesti; kirik; lutsifer; kaarli; mõisavalitseja; sakslane
1,2,4,0,0,1,2,6,2,13,villem; kristus; eesti; kirik; ilus; kaarli; mõisavalitseja; sakslane
0,1,4,2,0,2,2,4,2,13,kristus; eesti; kirik; kaarli; köler; mõisavalitseja; sakslane
2,1,2,1,0,1,2,2,3,13,kristus; eesti; kirik; kaarli; mõisavalitseja; sakslane
