EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
6,6,5,7,5,6,5,6,4,13,inimloomus; kliima; nälg; sõda; toomas; kari; usuteadus; rahu; kartul; paul
7,7,6,7,5,6,5,6,4,13,inimloomus; kliima; toomas; nälg; sõda; kari; usuteadus; rahu; kartul; paul
7,7,6,7,6,6,4,7,4,13,inimloomus; kliima; toomas; nälg; sõda; kari; usuteadus; rahu; kartul; paul
6,8,7,7,7,6,5,8,4,13,inimloomus; kliima; mastaap; toomas; sõda; nälg; kari; usuteadus; rahu; kartul; paul
7,8,6,7,7,7,6,8,4,13,inimloomus; kliima; mastaap; toomas; sõda; nälg; kari; usuteadus; rahu; kartul; paul
8,6,6,8,6,7,6,8,4,13,inimloomus; mastaap; sõda; usuteadus; rahu; paul; kliima; toomas; nälg; kari; kartul
10,7,9,6,8,8,9,8,4,13,inimloomus; mastaap; sõda; usuteadus; rahu; paul; kliima; nälg; toomas; kari; kartul
9,11,10,7,8,7,8,10,4,13,inimloomus; mastaap; sõda; usuteadus; rahu; paul; kliima; nälg; toomas; kari; kartul
8,10,9,8,8,8,8,9,6,13,inimloomus; mastaap; sõda; usuteadus; rahu; paul; kliima; toomas; nälg; kari; kartul
8,8,9,5,8,8,9,9,6,13,inimloomus; mastaap; sõda; usuteadus; rahu; paul; kliima; toomas; nälg; kari; kartul
7,8,10,5,8,7,8,8,6,13,inimloomus; mastaap; sõda; usuteadus; rahu; paul; kliima; toomas; nälg; kari; kartul
