lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
20.;3;no;1;4536;932020281;661.6657350483732
vagun;31;no;9079;4536;932020281;636.3546354255973
niu;3;no;417;4536;932020281;457.626589264676
40.;2;no;1;4536;932020281;441.4434661028943
metsatöölaager;2;no;1;4536;932020281;441.4434661028943
18.;2;no;1;4536;932020281;441.4434661028943
41.;2;no;1;4536;932020281;441.4434661028943
15.;2;no;1;4536;932020281;441.4434661028943
loomavagun;3;no;478;4536;932020281;437.82884428093183
sundasumine;2;no;131;4536;932020281;387.4579950642884
barak;2;no;178;4536;932020281;371.0524157431467
ešelon;3;no;808;4536;932020281;354.7933071723229
uulu;4;no;1430;4536;932020281;348.3540763454067
veenõu;2;no;520;4536;932020281;283.6569930726309
kaubajaam;2;no;719;4536;932020281;249.4673817934381
soolakas;2;no;872;4536;932020281;228.30990933240872
parkus;1;no;1;4536;932020281;221.2211971574155
pealgi;1;no;1;4536;932020281;221.2211971574155
kahpuutor;1;no;1;4536;932020281;221.2211971574155
unilt;1;no;1;4536;932020281;221.2211971574155
nuid;1;no;1;4536;932020281;221.2211971574155
elulood;1;no;1;4536;932020281;221.2211971574155
kõikema;1;no;1;4536;932020281;221.2211971574155
poristuja;1;no;1;4536;932020281;221.2211971574155
pakulitz;1;no;1;4536;932020281;221.2211971574155
keeldustus;1;no;1;4536;932020281;221.2211971574155
pestapsee;1;no;1;4536;932020281;221.2211971574155
haagitud;1;no;1;4536;932020281;221.2211971574155
kritserdama;1;no;1;4536;932020281;221.2211971574155
32;1;no;1;4536;932020281;221.2211971574155
lihtvaba;1;no;1;4536;932020281;221.2211971574155
kommunister;1;no;1;4536;932020281;221.2211971574155
lauditant;1;no;1;4536;932020281;221.2211971574155
igalüht;1;no;1;4536;932020281;221.2211971574155
1941.;1;no;1;4536;932020281;221.2211971574155
luitsiaal;1;no;1;4536;932020281;221.2211971574155
seimu;1;no;1;4536;932020281;221.2211971574155
lavamine;1;no;1;4536;932020281;221.2211971574155
