lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
chapaev;6;no;1;3781;932020281;1586.179904572728
varvara;11;no;786;3781;932020281;1578.8189757004388
chapajev;4;no;1;3781;932020281;1057.7862457857975
20.-te;3;no;1;3781;932020281;793.5894163923323
furmanov;3;no;19;3781;932020281;778.5691168462052
petka;3;no;334;3781;932020281;584.8524161841606
näsnikov;2;no;1;3781;932020281;529.3925869988672
mäsnikov;2;no;1;3781;932020281;529.3925869988672
sariidsen;2;no;1;3781;932020281;529.3925869988672
zoda;2;no;1;3781;932020281;529.3925869988672
tuhkatriinu;6;no;1938;3781;932020281;515.6542028913279
kosmodemjanskaja;2;no;44;3781;932020281;506.0694228350774
sanitar;4;no;1068;3781;932020281;493.46300617888585
komnoor;2;no;344;3781;932020281;387.0894747016956
popova;2;no;346;3781;932020281;386.48371048894177
anka;2;no;366;3781;932020281;380.5287386576666
paev;3;no;1187;3781;932020281;349.4232815608432
punaarmeelane;2;no;751;3781;932020281;293.4807297672725
prototüüp;12;no;10181;3781;932020281;266.2592117590144
42.;1;no;1;3781;932020281;265.1957576054019
teeennagu;1;no;1;3781;932020281;265.1957576054019
aastajärgne;1;no;1;3781;932020281;265.1957576054019
ranyaskaja;1;no;1;3781;932020281;265.1957576054019
peaeemmärk;1;no;1;3781;932020281;265.1957576054019
valvema;1;no;1;3781;932020281;265.1957576054019
1942.;1;no;1;3781;932020281;265.1957576054019
niter;1;no;1;3781;932020281;265.1957576054019
furmanofjaadžapaev;1;no;1;3781;932020281;265.1957576054019
pingejärg;1;no;1;3781;932020281;265.1957576054019
furmanus;1;no;1;3781;932020281;265.1957576054019
peegaat;1;no;1;3781;932020281;265.1957576054019
ralyaske;1;no;1;3781;932020281;265.1957576054019
faila;1;no;1;3781;932020281;265.1957576054019
opova;1;no;1;3781;932020281;265.1957576054019
jaapals;1;no;1;3781;932020281;265.1957576054019
väejuhivõime;1;no;1;3781;932020281;265.1957576054019
popoval;1;no;1;3781;932020281;265.1957576054019
1947.;1;no;1;3781;932020281;265.1957576054019
kohtart;1;no;1;3781;932020281;265.1957576054019
masnikova;1;no;1;3781;932020281;265.1957576054019
luladžarsk;1;no;1;3781;932020281;265.1957576054019
nüüdol;1;no;1;3781;932020281;265.1957576054019
eeerrholdon;1;no;1;3781;932020281;265.1957576054019
volodžaevski;1;no;1;3781;932020281;265.1957576054019
nomeng;1;no;1;3781;932020281;265.1957576054019
furmorofon;1;no;1;3781;932020281;265.1957576054019
kuraditaktiline;1;no;1;3781;932020281;265.1957576054019
27.;1;no;1;3781;932020281;265.1957576054019
900;1;no;1;3781;932020281;265.1957576054019
ermler;1;no;1;3781;932020281;265.1957576054019
normas;1;no;1;3781;932020281;265.1957576054019
olitsema;1;no;1;3781;932020281;265.1957576054019
normeskom;1;no;1;3781;932020281;265.1957576054019
30.-te;1;no;1;3781;932020281;265.1957576054019
näsnikaal;1;no;1;3781;932020281;265.1957576054019
vassiljevi;1;no;1;3781;932020281;265.1957576054019
chab;1;no;1;3781;932020281;265.1957576054019
kummilioff;1;no;1;3781;932020281;265.1957576054019
võitlusstend;1;no;1;3781;932020281;265.1957576054019
püsikahekümme;1;no;1;3781;932020281;265.1957576054019
silvel;1;no;1;3781;932020281;265.1957576054019
kingse;1;no;1;3781;932020281;265.1957576054019
kaasreaalselt;1;no;1;3781;932020281;265.1957576054019
1927.-st;1;no;1;3781;932020281;265.1957576054019
34.;1;no;1;3781;932020281;265.1957576054019
petkaleja;1;no;1;3781;932020281;265.1957576054019
burmanov;1;no;1;3781;932020281;265.1957576054019
furmalavane;1;no;1;3781;932020281;265.1957576054019
kõrt;1;no;1;3781;932020281;265.1957576054019
papov;1;no;1;3781;932020281;265.1957576054019
dynaine;1;no;1;3781;932020281;265.1957576054019
nadyerdakosherbeurov;1;no;1;3781;932020281;265.1957576054019
1926.;1;no;1;3781;932020281;265.1957576054019
darras;1;no;1;3781;932020281;265.1957576054019
41.;1;no;1;3781;932020281;265.1957576054019
pulinotšizza;1;no;1;3781;932020281;265.1957576054019
kodusõjakangelane;1;no;1;3781;932020281;265.1957576054019
60;1;no;1;3781;932020281;265.1957576054019
mäelike;1;no;1;3781;932020281;265.1957576054019
mäsnikuma;1;no;1;3781;932020281;265.1957576054019
vassiljevitsh;1;no;1;3781;932020281;265.1957576054019
geenev;1;no;1;3781;932020281;265.1957576054019
mäesnikov;1;no;1;3781;932020281;265.1957576054019
1978.;1;no;1;3781;932020281;265.1957576054019
niinarlai;1;no;1;3781;932020281;265.1957576054019
niisukas;1;no;1;3781;932020281;265.1957576054019
varvaaramiasnikov;1;no;1;3781;932020281;265.1957576054019
1944.;1;no;1;3781;932020281;265.1957576054019
sanetskipp;1;no;1;3781;932020281;265.1957576054019
olisse;1;no;1;3781;932020281;265.1957576054019
38.;1;no;1;3781;932020281;265.1957576054019
veki;1;no;1;3781;932020281;265.1957576054019
nitskaja;1;no;1;3781;932020281;265.1957576054019
filmisaaija;1;no;1;3781;932020281;265.1957576054019
ankal;1;no;1;3781;932020281;265.1957576054019
37.;1;no;1;3781;932020281;265.1957576054019
venedžapaev;1;no;1;3781;932020281;265.1957576054019
1930.-te;1;no;1;3781;932020281;265.1957576054019
tänashis;1;no;1;3781;932020281;265.1957576054019
stalinud;1;no;1;3781;932020281;265.1957576054019
farvaaramässicov;1;no;1;3781;932020281;265.1957576054019
1919.;1;no;1;3781;932020281;265.1957576054019
petkaja;1;no;1;3781;932020281;265.1957576054019
26.;1;no;1;3781;932020281;265.1957576054019
lõigukene;1;no;1;3781;932020281;265.1957576054019
armastussuht;1;no;1;3781;932020281;265.1957576054019
lios;1;no;1;3781;932020281;265.1957576054019
1934.;1;no;1;3781;932020281;265.1957576054019
bajev;1;no;1;3781;932020281;265.1957576054019
käsoleja;1;no;1;3781;932020281;265.1957576054019
sunetar;1;no;1;3781;932020281;265.1957576054019
ranyoskaja;1;no;1;3781;932020281;265.1957576054019
venemaakoduleht;1;no;1;3781;932020281;265.1957576054019
2001.;1;no;1;3781;932020281;265.1957576054019
punaarmeeala;1;no;1;3781;932020281;265.1957576054019
miasnikova;1;no;1;3781;932020281;265.1957576054019
49.;1;no;1;3781;932020281;265.1957576054019
tuhkadrino;1;no;1;3781;932020281;265.1957576054019
relvasanitar;1;no;1;3781;932020281;265.1957576054019
28.;1;no;1;3781;932020281;265.1957576054019
taama;1;no;1;3781;932020281;265.1957576054019
aik;2;no;946;3781;932020281;263.0078201381256
rooga;1;no;10;3781;932020281;262.66209472511343
pisikool;1;no;10;3781;932020281;262.66209472511343
nisugune;1;no;13;3781;932020281;261.8282647004906
rollike;1;no;18;3781;932020281;260.4502506204918
leidnud;1;no;20;3781;932020281;259.9030978847393
silmne;1;no;22;3781;932020281;259.3582392416666
naiskangelanna;1;no;22;3781;932020281;259.3582392416666
koduma;1;no;29;3781;932020281;257.4690931845173
filmivariant;1;no;38;3781;932020281;255.08025463748007
vahemärk;1;no;40;3781;932020281;254.55540909747745
d.;1;no;40;3781;932020281;254.55540909747745
käsima;1;no;47;3781;932020281;252.7353366247578
nies;1;no;50;3781;932020281;251.96324869078745
spada;1;no;52;3781;932020281;251.45113882159916
minuaegne;1;no;65;3781;932020281;248.1725046082588
töövariant;1;no;65;3781;932020281;248.1725046082588
blinov;1;no;71;3781;932020281;246.68795334259048
bova;1;no;71;3781;932020281;246.68795334259048
lapselapselapselaps;1;no;71;3781;932020281;246.68795334259048
mani;1;no;75;3781;932020281;245.7080805118363
poliittöötaja;1;no;79;3781;932020281;244.7359612175772
