lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
aesma;6;no;465;1192;932020281;3358.7982489974347
10.;4;no;1;1192;932020281;3353.107021959225
stuudioukse;2;no;1;1192;932020281;1677.052975085581
üheksateistkilone;2;no;1;1192;932020281;1677.052975085581
raadiomaja;2;no;883;1192;932020281;862.0974952434897
plaadivõtmine;1;no;1;1192;932020281;839.0259516487589
surnaline;1;no;1;1192;932020281;839.0259516487589
19;1;no;1;1192;932020281;839.0259516487589
voivas;1;no;1;1192;932020281;839.0259516487589
jõuakas;1;no;1;1192;932020281;839.0259516487589
umbas;1;no;1;1192;932020281;839.0259516487589
kõnev;1;no;1;1192;932020281;839.0259516487589
spordiiidne;1;no;1;1192;932020281;839.0259516487589
kolleegimine;1;no;1;1192;932020281;839.0259516487589
manis;1;no;1;1192;932020281;839.0259516487589
liitšeil;1;no;1;1192;932020281;839.0259516487589
16.;1;no;1;1192;932020281;839.0259516487589
tiitsei;1;no;1;1192;932020281;839.0259516487589
joobinud;1;no;1;1192;932020281;839.0259516487589
tiiteš;1;no;1;1192;932020281;839.0259516487589
telefonisild;1;no;13;1192;932020281;828.3718825010247
hilinenud;1;no;37;1192;932020281;807.8553612580348
higilaik;1;no;42;1192;932020281;803.7083461649373
kila;1;no;84;1192;932020281;770.484845443373
talon;1;no;140;1192;932020281;730.2363985533754
spordis;1;no;153;1192;932020281;721.4871858912447
loetud;1;no;187;1192;932020281;699.5657205373005
vägisõna;1;no;224;1192;932020281;677.1751690173137
plaadimasin;1;no;247;1192;932020281;663.9650240025154
paiskuv;1;no;253;1192;932020281;660.6032333159852
sangpomm;2;no;1518;1192;932020281;638.6577491626222
telefoniühendus;1;no;388;1192;932020281;593.0425770281157
sinupoolne;1;no;395;1192;932020281;589.9142917271039
vaheoja;1;no;436;1192;932020281;572.2343740411386
haigelt;1;no;564;1192;932020281;523.273807926149
romney;1;no;651;1192;932020281;494.51560322341663
spordireporter;1;no;664;1192;932020281;490.4876451088264
morna;1;no;748;1192;932020281;465.9635589087376
jooksutoss;1;no;751;1192;932020281;465.13297433854126
tuletõrje;3;no;5133;1192;932020281;386.9106018177967
skepsis;1;no;1475;1192;932020281;325.2271014718623
cd-plaat;1;no;1514;1192;932020281;320.041593789883
spordiuudis;1;no;1664;1192;932020281;301.54935032790576
seljakott;7;no;18053;1192;932020281;288.3434097780684
halo;1;no;2141;1192;932020281;254.74229181425227
kompaktsem;1;no;2293;1192;932020281;242.73590891368957
ahhaa;2;no;5599;1192;932020281;239.5834602777641
kilone;1;no;2543;1192;932020281;225.2729958020114
kilone;1;no;2543;1192;932020281;225.2729958020114
helehall;1;no;2634;1192;932020281;219.5243345486788
murdumine;1;no;2702;1192;932020281;215.41658236376185
haakima;1;no;3099;1192;932020281;194.2010147811552
korrus;23;no;94680;1192;932020281;188.0992031331973
kihla;1;no;3259;1192;932020281;186.7870295742951
katkenud;1;no;3685;1192;932020281;169.55269449326843
madis;8;no;36298;1192;932020281;168.03916957882197
teppan;1;no;4175;1192;932020281;153.28473084119665
lahjem;1;no;4191;1192;932020281;152.80599846089453
räigelt;1;no;4234;1192;932020281;151.5340990922481
kaenal;1;no;4412;1192;932020281;146.48676240186924
läte;1;no;4589;1192;932020281;141.79050054708856
kilogramm;2;no;10190;1192;932020281;140.68706930334315
raadiosaade;1;no;5200;1192;932020281;127.66236791473152
kurnav;1;no;5944;1192;932020281;113.84902853424516
ränk;2;no;13144;1192;932020281;111.16241713421805
ränk;2;no;13144;1192;932020281;111.16241713421805
madison;1;no;6409;1192;932020281;106.6375243778757
tasapind;1;no;6650;1192;932020281;103.24797351641608
selgroog;1;no;7192;1192;932020281;96.35970887522916
egas;1;no;7252;1192;932020281;95.6532611473397
hoogsalt;1;no;7699;1192;932020281;90.69938474097968
kilo;4;no;35886;1192;932020281;84.97243556210289
soliidne;1;no;8680;1192;932020281;81.4426318597171
vii;1;no;8758;1192;932020281;80.7870578670069
mail;1;no;8988;1192;932020281;78.91397466928399
pauk;2;no;19389;1192;932020281;77.0002891798322
mõnusam;1;no;9520;1192;932020281;74.89731249341972
stuudio;4;no;41667;1192;932020281;73.44105181796516
seitsmes;3;no;32332;1192;932020281;70.54531073320723
katkema;1;no;10245;1192;932020281;70.03908103346292
omapoolne;1;no;10397;1192;932020281;69.09937574094607
vapper;1;no;10778;1192;932020281;66.85114204659314
sekund;12;no;150662;1192;932020281;61.9001099753043
hiljaks;1;no;11877;1192;932020281;61.11538681337009
rahule;3;no;38266;1192;932020281;59.865795010476646
väga-väga;1;no;12345;1192;932020281;58.96113831308061
vahendaja;1;no;12799;1192;932020281;57.01165777584926
sten;1;no;13494;1192;932020281;54.265016541301605
jaks;1;no;13620;1192;932020281;53.79515792702168
