lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
petsiik;3;no;1;719;932020281;4168.988685945005
pedžiigin;2;no;1;719;932020281;2779.658766700649
poee;2;no;39;719;932020281;2670.879336238244
pedžiiginud;1;no;1;719;932020281;1390.3288474562928
tõrbestama;1;no;1;719;932020281;1390.3288474562928
lõunama;1;no;1;719;932020281;1390.3288474562928
jagabetsiigin;1;no;1;719;932020281;1390.3288474562928
poeeti;1;no;1;719;932020281;1390.3288474562928
tõrbestan;1;no;1;719;932020281;1390.3288474562928
pitsiigen;1;no;1;719;932020281;1390.3288474562928
iraaž;1;no;1;719;932020281;1390.3288474562928
kostervastan;1;no;1;719;932020281;1390.3288474562928
petsiign;1;no;1;719;932020281;1390.3288474562928
trükitud;1;no;1;719;932020281;1390.3288474562928
dekameroon;1;no;1;719;932020281;1390.3288474562928
ülisuurune;1;no;1;719;932020281;1390.3288474562928
kapitsiigin;1;no;1;719;932020281;1390.3288474562928
tõrvastama;1;no;1;719;932020281;1390.3288474562928
chissov;1;no;1;719;932020281;1390.3288474562928
sissov;1;no;1;719;932020281;1390.3288474562928
kost;2;no;951;719;932020281;1377.296904212766
loema;1;no;12;719;932020281;1374.1283297027774
sahe;1;no;13;719;932020281;1372.674256856585
hiigeltiraaž;1;no;14;719;932020281;1371.2232580942698
kuurord;1;no;30;719;932020281;1348.4175308525296
kirjandusringkond;1;no;121;719;932020281;1231.8898651260415
ajalehekiosk;1;no;205;719;932020281;1140.8811554312783
väljapääsmatus;1;no;251;719;932020281;1096.519673221119
sisekosmos;1;no;297;719;932020281;1055.478930649214
puutumatult;1;no;311;719;932020281;1043.591188144159
petlikult;1;no;413;719;932020281;964.4501501283136
diktaatorlik;1;no;470;719;932020281;925.2398339136982
pila;1;no;513;719;932020281;897.7071318600244
toretsev;1;no;538;719;932020281;882.4402143986996
postsovetlik;1;no;567;719;932020281;865.3685532998313
ülepakutud;1;no;650;719;932020281;819.967371793811
isikukultus;1;no;677;719;932020281;806.207993307498
seinavärv;1;no;844;719;932020281;730.3998866531392
läbilugemine;1;no;844;719;932020281;730.3998866531392
karantiiniaeg;1;no;851;719;932020281;727.5323930743762
elujaatav;1;no;860;719;932020281;723.878532899303
pide;1;no;931;719;932020281;696.291406575448
luitunud;1;no;933;719;932020281;695.544721497898
kultuslik;1;no;1111;719;932020281;634.9447550766025
luulekogu;4;no;7359;719;932020281;625.498890502751
lugemissoovitus;1;no;1147;719;932020281;623.9501479572514
asendustegevus;1;no;1312;719;932020281;578.0718752497213
kesk-aasia;2;no;3873;719;932020281;539.7434041738134
jaburus;1;no;1604;719;932020281;511.5120812143365
vadi;1;no;1947;719;932020281;450.57168249106775
veidram;1;no;2066;719;932020281;432.6872036714139
ülar;1;no;2100;719;932020281;427.8352028398178
egoistlik;1;no;2111;719;932020281;426.2886514544648
cap;1;no;2383;719;932020281;391.3113350681418
lauk;1;no;2879;719;932020281;340.38260525753327
keskpärane;2;no;6830;719;932020281;334.12409523581266
ohumärk;1;no;3206;719;932020281;313.48445001400336
monograafia;1;no;3278;719;932020281;308.12322158884075
kohvitass;1;no;3785;719;932020281;275.00518010515555
väiksus;1;no;3794;719;932020281;274.48147379968395
jabur;2;no;9183;719;932020281;256.39869536027805
tolmune;1;no;4496;719;932020281;238.9830812675397
õilis;1;no;4507;719;932020281;238.4997563747964
näiline;1;no;4551;719;932020281;236.58584966960777
luuletaja;3;no;16939;719;932020281;217.65690677334808
jumaldama;1;no;5109;719;932020281;214.73276890263045
diktatuur;1;no;5327;719;932020281;207.25368407478987
katk;2;no;12024;719;932020281;200.17551279959696
kannatus;5;no;31501;719;932020281;199.8672008463504
pruut;2;no;12167;719;932020281;197.99022735715337
koma;1;no;5646;719;932020281;197.20295111934092
esiplaan;1;no;6402;719;932020281;176.8750238251593
merevesi;1;no;6813;719;932020281;167.48891092233364
hingeline;1;no;6887;719;932020281;165.9037789028695
tõlkija;2;no;16608;719;932020281;147.86060460833698
iroonia;1;no;8286;719;932020281;140.7249032213402
ilmumine;2;no;18384;719;932020281;134.2656492311825
tõlk;1;no;8759;719;932020281;133.8563922396642
piin;1;no;8802;719;932020281;133.26508210262446
kehvasti;1;no;8850;719;932020281;132.6111554333708
romaan;5;no;48317;719;932020281;131.62286156293789
haavatav;1;no;9441;719;932020281;125.05567103846644
kaasaeg;1;no;9445;719;932020281;125.0074661905806
valitseja;2;no;21360;719;932020281;116.34109295161704
nukker;1;no;10333;719;932020281;115.1533667563822
peategelane;3;no;33139;719;932020281;114.16596753386288
reisima;4;no;44647;719;932020281;113.78094471818088
vikerraadio;1;no;10655;719;932020281;111.95328742655168
kross;1;no;10699;719;932020281;111.52976958136186
tõlkimine;1;no;11369;719;932020281;105.45507464447668
jevgeni;1;no;11582;719;932020281;103.6601334189636
kompleks;2;no;24837;719;932020281;100.64325206431596
arusaamatu;2;no;24841;719;932020281;100.62763212517542
püüdlus;1;no;12342;719;932020281;97.725103960618
intensiivsus;1;no;12374;719;932020281;97.49008227414085
segamini;1;no;12576;719;932020281;96.03220789953126
inimlik;2;no;27104;719;932020281;92.50521213771384
tõlge;3;no;41838;719;932020281;90.94573651568268
iso;1;no;15046;719;932020281;81.18684224469452
raskelt;1;no;15075;719;932020281;81.03975562996143
hiiglaslik;1;no;15480;719;932020281;79.03993473843286
nii-öelda;1;no;15927;719;932020281;76.94427020756466
mõnu;1;no;16191;719;932020281;75.75795570221206
kõnetama;1;no;16386;719;932020281;74.9049250946582
rikkus;1;no;16609;719;932020281;73.95265447250962
reaalsus;3;no;52756;719;932020281;72.45100443055075
esmapilk;1;no;17001;719;932020281;72.3361146984517
tõlkima;2;no;39816;719;932020281;63.64672407902086
koorem;1;no;19837;719;932020281;62.45865208783059
moskva;3;no;74971;719;932020281;51.24632696888756
luule;1;no;25946;719;932020281;48.26266958556718
reisimine;1;no;27729;719;932020281;45.26025239917999
halvem;1;no;28131;719;932020281;44.63421211539141
kontekst;2;no;59744;719;932020281;42.74304727930997
se;1;no;31449;719;932020281;40.06065901194686
uhke;2;no;64055;719;932020281;39.90763066804893
lugeja;3;no;104213;719;932020281;36.99415326423327
tundmatu;1;no;34491;719;932020281;36.62039548422877
luuletus;1;no;35453;719;932020281;35.65217229282315
looja;1;no;40188;719;932020281;31.546798933255044
kunagine;1;no;41155;719;932020281;30.821973218229804
olek;1;no;42290;719;932020281;30.012595512716373
tegelikkus;1;no;42750;719;932020281;29.696543419726197
riiul;1;no;43336;719;932020281;29.303434029843928
suurepäraselt;1;no;47606;719;932020281;26.72554431404904
urmas;1;no;50254;719;932020281;25.342955064970987
külastama;2;no;110645;719;932020281;23.24383638368936
remont;1;no;66613;719;932020281;19.205042896418707
reis;2;no;138374;719;932020281;18.617127948668266
ilmuma;2;no;138432;719;932020281;18.609379941551037
kolleeg;1;no;72370;719;932020281;17.69671568346001
raamat;7;no;523824;719;932020281;17.29345183502054
põrand;1;no;76564;719;932020281;16.738988753647227
aus;1;no;78767;719;932020281;16.27629809453663
seis;2;no;162209;719;932020281;15.897154493235686
tõsi;1;no;80676;719;932020281;15.895557905576249
viibima;1;no;83594;719;932020281;15.34681282312384
võõras;1;no;84429;719;932020281;15.196690569838628
mõistma;3;no;264853;719;932020281;14.634951928945462
pesema;1;no;87932;719;932020281;14.597640392975014
hull;1;no;92288;719;932020281;13.915519520654636
julgema;1;no;108437;719;932020281;11.860808559893735
tegelane;1;no;109705;719;932020281;11.724873000388
autor;2;no;221974;719;932020281;11.634849522331251
keelama;1;no;111607;719;932020281;11.52671321197812
lugemine;1;no;113684;719;932020281;11.31783330773277
suurus;2;no;232713;719;932020281;11.100078231806656
hing;1;no;126967;719;932020281;10.142415548501136
sari;1;no;127932;719;932020281;10.066463929244176
päike;1;no;129025;719;932020281;9.981800206954505
veidi;2;no;286148;719;932020281;9.033989899584798
lootma;2;no;292518;719;932020281;8.837886605384137
muutus;1;no;146852;719;932020281;8.777708235772314
armastus;1;no;153118;719;932020281;8.42067407436797
kohtuma;1;no;156435;719;932020281;8.243182145914325
kirjeldama;1;no;156794;719;932020281;8.224419849210769
tänapäev;1;no;159346;719;932020281;8.093467898229664
kohustus;1;no;163229;719;932020281;7.902028202039721
nimelt;1;no;164850;719;932020281;7.824762961250673
punane;1;no;172952;719;932020281;7.460173797682891
kohus;1;no;179285;719;932020281;7.198016091451485
tänane;1;no;182212;719;932020281;7.082977702169909
vähendama;1;no;187773;719;932020281;6.874247489570829
lugema;4;no;754128;719;932020281;6.868359928487933
ühiskond;1;no;191484;719;932020281;6.741668443415822
keskkond;1;no;192825;719;932020281;6.695009089501784
kohalik;2;no;387468;719;932020281;6.67733745666342
ootama;3;no;587237;719;932020281;6.613321785271667
otsima;2;no;400788;719;932020281;6.45593416473751
väärtus;1;no;204922;719;932020281;6.301577254431725
maa;2;no;416323;719;932020281;6.21557052050465
soe;1;no;209140;719;932020281;6.175048967496423
paremini;1;no;214347;719;932020281;6.025691729007579
küsima;2;no;448244;719;932020281;5.773856765480711
lugu;2;no;456156;719;932020281;5.673913750784331
meeldima;2;no;469613;719;932020281;5.511646902654246
riik;4;no;941668;719;932020281;5.50182885138841
tunduma;2;no;476788;719;932020281;5.428866058545425
elu;4;no;958923;719;932020281;5.402924272233409
avaldama;1;no;239828;719;932020281;5.387958558991897
vene;1;no;243755;719;932020281;5.3014868154688335
tekitama;1;no;260670;719;932020281;4.958696460152268
müüma;1;no;261874;719;932020281;4.935979056145923
seisma;1;no;266154;719;932020281;4.856880980035171
selge;1;no;278364;719;932020281;4.644552438058219
kuulma;1;no;283532;719;932020281;4.560172533084036
tasuma;1;no;283757;719;932020281;4.55656846426912
lõpuks;1;no;287042;719;932020281;4.504590416421199
huvitav;1;no;295432;719;932020281;4.377066455995977
antud;1;no;296495;719;932020281;4.361422881856924
rahvas;1;no;308528;719;932020281;4.191833926586611
vajama;1;no;311350;719;932020281;4.153953566615253
tundma;2;no;633313;719;932020281;4.089079016248519
ajal;1;no;317627;719;932020281;4.072102591199005
hetk;2;no;670517;719;932020281;3.862509178292922
ilmselt;1;no;335183;719;932020281;3.859408040889048
uskuma;1;no;337650;719;932020281;3.8312873520557433
soovitama;1;no;358457;719;932020281;3.6094731300411302
õige;1;no;400227;719;932020281;3.2336428856253137
aru;1;no;423712;719;932020281;3.054805790218537
jõudma;2;no;869599;719;932020281;2.979190796387704
muutuma;1;no;460296;719;932020281;2.8125026123646246
tunduma;1;no;476788;719;932020281;2.715408517258805
tund;1;no;483942;719;932020281;2.675344435208768
olukord;1;no;489856;719;932020281;2.6431065110215277
sobima;1;no;496990;719;932020281;2.6052372843522864
keel;1;no;565820;719;932020281;2.288840560802787
eriti;1;no;605950;719;932020281;2.1374912562666486
töö;2;no;1240583;719;932020281;2.0889622446969307
parem;1;no;622529;719;932020281;2.0806513474594026
tahtma;2;no;1254286;719;932020281;2.066157401891476
suurem;1;no;679318;719;932020281;1.9069532866757175
kodu;1;no;695914;719;932020281;1.8615375193116328
nägema;2;no;1467770;719;932020281;1.7658299422063537
arvama;1;no;778296;719;932020281;1.6647309621492912
kirjutama;1;no;789980;719;932020281;1.6401381932154702
suur;2;no;1643508;719;932020281;1.5771192452175802
osa;1;no;1001433;719;932020281;1.294144334338824
rääkima;1;no;1111753;719;932020281;1.1658330868950473
koht;1;no;1152627;719;932020281;1.124524180496708
aeg;2;no;2446460;719;932020281;1.0596904713668962
leidma;1;no;1279626;719;932020281;1.0129997949264522
asi;1;no;1426594;719;932020281;0.908708488326349
teadma;1;no;1482710;719;932020281;0.8743382798570153
hea;1;no;1655352;719;932020281;0.7832020330160505
ütlema;1;no;1762423;719;932020281;0.7356459686316372
aasta;2;no;4056916;719;932020281;0.6391264509239946
inimene;1;no;2532682;719;932020281;0.511997881900024
