lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
plikk;1;no;1;177;932020281;5644.66114254353
ottoliikmelt;1;no;1;177;932020281;5644.66114254353
aegvii;1;no;1;177;932020281;5644.66114254353
20.;1;no;1;177;932020281;5644.66114254353
piibujutt;1;no;48;177;932020281;5373.95340430281
tedx;1;no;321;177;932020281;4203.1109992590345
armastamine;1;no;2313;177;932020281;1622.9739321514417
mittesuitsetaja;1;no;2395;177;932020281;1582.973015055614
murakas;1;no;3379;177;932020281;1221.655891663792
arvustama;1;no;5338;177;932020281;839.9627256908623
jooksja;1;no;11327;177;932020281;429.60882718566944
kaunistus;1;no;13214;177;932020281;372.30141204020987
veoauto;1;no;15137;177;932020281;327.7476307371988
riina;1;no;15765;177;932020281;315.420550297752
autojuht;2;no;32589;177;932020281;314.197913493112
ehtne;1;no;16088;177;932020281;309.4346092668881
nojah;1;no;21402;177;932020281;235.8099105805028
kange;1;no;21416;177;932020281;235.66218658944604
vihane;1;no;21852;177;932020281;231.15250339544525
juhus;1;no;28891;177;932020281;176.59456606818063
järsku;1;no;34323;177;932020281;149.38534380035708
saarlane;1;no;41210;177;932020281;124.97225548866768
sisenema;1;no;41430;177;932020281;124.3232331798842
vahest;1;no;48469;177;932020281;106.60879664850393
põhimõtteliselt;1;no;59727;177;932020281;86.82275613698592
hobune;1;no;62470;177;932020281;83.0664906579327
kõndima;1;no;62968;177;932020281;82.41911821320203
vaatamine;1;no;63508;177;932020281;81.72845542878557
üksik;1;no;81857;177;932020281;63.61451443065841
sajand;2;no;175301;177;932020281;59.76311711424486
saal;1;no;88897;177;932020281;58.62897434360304
tüdruk;2;no;180915;177;932020281;57.91810398749183
nurk;1;no;98695;177;932020281;52.86300152821235
vedama;1;no;120954;177;932020281;43.20908430043079
palk;1;no;125467;177;932020281;41.66633027421817
kartma;1;no;147084;177;932020281;35.58117097978609
surm;1;no;149754;177;932020281;34.95070953194329
külm;1;no;157422;177;932020281;33.258286186988926
vastane;1;no;159928;177;932020281;32.74016325601452
amet;1;no;174268;177;932020281;30.06040362848573
tänane;1;no;182212;177;932020281;28.75651259203094
auto;4;no;800766;177;932020281;26.27365505185741
vähe;1;no;199626;177;932020281;26.259649541747493
mets;1;no;201146;177;932020281;26.062128469203568
nägu;1;no;203749;177;932020281;25.73068728177837
tähendama;2;no;444609;177;932020281;23.63920301616196
kaotama;1;no;246915;177;932020281;21.249330814607674
sõitma;2;no;521379;177;932020281;20.16468008809046
mees;3;no;1081890;177;932020281;14.58954993493351
paluma;1;no;368602;177;932020281;14.251957969555674
küsima;1;no;448244;177;932020281;11.724987727686408
eriti;1;no;605950;177;932020281;8.67810076648374
käsi;1;no;695582;177;932020281;7.561345747557254
elu;1;no;958923;177;932020281;5.486852924751012
kord;1;no;1307042;177;932020281;4.026519826620328
panema;1;no;1364289;177;932020281;3.85767816868344
teadma;1;no;1482710;177;932020281;3.5497668934776203
jääma;1;no;1700286;177;932020281;3.0957721247837675
ütlema;1;no;1762423;177;932020281;2.986683489593881
võtma;1;no;2139597;177;932020281;2.460412017527504
inimene;1;no;2532682;177;932020281;2.078684157574102
aasta;1;no;4056916;177;932020281;1.2978759428750224
