lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
akustika;46;no;2704;7128;932020281;1654.46086247476
musike;7;no;290;7128;932020281;749.7548935401346
stravinski;7;no;337;7128;932020281;721.9866375681985
petruska;4;no;1;7128;932020281;561.5647037095191
27.;4;no;1;7128;932020281;561.5647037095191
hallan;4;no;33;7128;932020281;542.9432603341705
toimunud;4;no;241;7128;932020281;446.6685411509413
31.;3;no;1;7128;932020281;421.4232598351236
28.;3;no;1;7128;932020281;421.4232598351236
kontserdisaal;29;no;8088;7128;932020281;420.4892420508069
helipeegeldus;3;no;11;7128;932020281;416.9543924276461
avakontsert;10;no;2257;7128;932020281;410.3078683792615
kronos;4;no;403;7128;932020281;392.4668899129161
harjutussaal;3;no;82;7128;932020281;387.7599449229389
akustik;3;no;96;7128;932020281;382.4792716431857
muusikauudis;4;no;496;7128;932020281;366.9074344573243
avo-rein;3;no;194;7128;932020281;349.19126675241745
klassikaraadio;12;no;3856;7128;932020281;327.8995577007691
tereping;3;no;387;7128;932020281;298.0973484450184
heligaja;2;no;1;7128;932020281;281.2818159607279
helitas;2;no;1;7128;932020281;281.2818159607279
helivõimendusseade;2;no;1;7128;932020281;281.2818159607279
kontserdihooaeija;2;no;1;7128;932020281;281.2818159607279
20.;2;no;1;7128;932020281;281.2818159607279
partok;2;no;1;7128;932020281;281.2818159607279
pavarott;2;no;1;7128;932020281;281.2818159607279
chitra;2;no;23;7128;932020281;274.80216304209426
hiil;2;no;33;7128;932020281;271.9545320808327
kvartet;2;no;41;7128;932020281;269.7185702009727
ehitatud;2;no;64;7128;932020281;263.49025614657
talo;3;no;564;7128;932020281;262.8282873601652
dirigeerimine;5;no;1635;7128;932020281;255.04514780971127
filharmoonik;3;no;620;7128;932020281;253.3449163808337
mürafoon;2;no;135;7128;932020281;245.95749831663105
siik;3;no;674;7128;932020281;244.8265772001811
orkester;43;no;22826;7128;932020281;236.69433545125256
musik;2;no;225;7128;932020281;226.82544401126935
ooperimuusika;2;no;242;7128;932020281;223.5409755820638
linnaorkester;4;no;1496;7128;932020281;215.79360837914567
sümfooniaorkester;15;no;8199;7128;932020281;214.8997702387772
kontserdielu;2;no;308;7128;932020281;211.6430214804436
kuuda;2;no;317;7128;932020281;210.1179964489853
akustiliselt;2;no;339;7128;932020281;206.48107893399435
ooperifestival;2;no;343;7128;932020281;205.8333054608632
finlandia;3;no;1001;7128;932020281;203.41041021457505
puhkpillimängija;2;no;403;7128;932020281;196.58251091982376
kontsertsaal;2;no;414;7128;932020281;194.9759915748763
kontserdipaik;4;no;1767;7128;932020281;194.126461865863
kontserdimaja;13;no;8131;7128;932020281;187.65758974534577
metropolitan;3;no;1169;7128;932020281;187.145479682927
müdin;2;no;489;7128;932020281;184.6853577509698
birgitta;3;no;1233;7128;932020281;181.6132863797885
sibelius;4;no;2127;7128;932020281;171.28074008174164
dirigeerima;4;no;2335;7128;932020281;160.37588156458014
järelkaja;3;no;1641;7128;932020281;152.8151376088213
reinvere;2;no;858;7128;932020281;146.61377960547736
kammersaal;2;no;860;7128;932020281;146.45015000690643
parcifol;1;no;1;7128;932020281;141.1403720863323
seitsmesajakohaline;1;no;1;7128;932020281;141.1403720863323
muusikahoone;1;no;1;7128;932020281;141.1403720863323
kirge;1;no;1;7128;932020281;141.1403720863323
viiulipoog;1;no;1;7128;932020281;141.1403720863323
pirto;1;no;1;7128;932020281;141.1403720863323
väljasaal;1;no;1;7128;932020281;141.1403720863323
klassikaraadiokuulaja;1;no;1;7128;932020281;141.1403720863323
avakõna;1;no;1;7128;932020281;141.1403720863323
litšitra;1;no;1;7128;932020281;141.1403720863323
vöötšin;1;no;1;7128;932020281;141.1403720863323
perforeeritud;1;no;1;7128;932020281;141.1403720863323
perabart;1;no;1;7128;932020281;141.1403720863323
klassikuplaat;1;no;1;7128;932020281;141.1403720863323
kiidetud;1;no;1;7128;932020281;141.1403720863323
siistubi;1;no;1;7128;932020281;141.1403720863323
kontserdikeskne;1;no;1;7128;932020281;141.1403720863323
poolorkester;1;no;1;7128;932020281;141.1403720863323
väljajoonistuma;1;no;1;7128;932020281;141.1403720863323
ümberseina;1;no;1;7128;932020281;141.1403720863323
petrušk;1;no;1;7128;932020281;141.1403720863323
2003.;1;no;1;7128;932020281;141.1403720863323
moziiki;1;no;1;7128;932020281;141.1403720863323
aikalt;1;no;1;7128;932020281;141.1403720863323
janadžiki;1;no;1;7128;932020281;141.1403720863323
partak;1;no;1;7128;932020281;141.1403720863323
faktuurija;1;no;1;7128;932020281;141.1403720863323
poeeemmer;1;no;1;7128;932020281;141.1403720863323
30.;1;no;1;7128;932020281;141.1403720863323
17;1;no;1;7128;932020281;141.1403720863323
sõitnud;1;no;1;7128;932020281;141.1403720863323
laidzigi;1;no;1;7128;932020281;141.1403720863323
jourdioonine;1;no;1;7128;932020281;141.1403720863323
kavame;1;no;1;7128;932020281;141.1403720863323
1907.;1;no;1;7128;932020281;141.1403720863323
lähik;1;no;1;7128;932020281;141.1403720863323
orkestrimuusikanäitaja;1;no;1;7128;932020281;141.1403720863323
tšul;1;no;1;7128;932020281;141.1403720863323
kaubavõtmine;1;no;1;7128;932020281;141.1403720863323
khanon;1;no;1;7128;932020281;141.1403720863323
olijo;1;no;1;7128;932020281;141.1403720863323
charlioon;1;no;1;7128;932020281;141.1403720863323
1918.;1;no;1;7128;932020281;141.1403720863323
aastaiseseisvumine;1;no;1;7128;932020281;141.1403720863323
pätism;1;no;1;7128;932020281;141.1403720863323
sumbubel;1;no;1;7128;932020281;141.1403720863323
trami;1;no;1;7128;932020281;141.1403720863323
vokaalia;1;no;1;7128;932020281;141.1403720863323
raadioraadio;1;no;1;7128;932020281;141.1403720863323
jõhvia;1;no;1;7128;932020281;141.1403720863323
veebikammer;1;no;1;7128;932020281;141.1403720863323
korlepai;1;no;1;7128;932020281;141.1403720863323
1994.;1;no;1;7128;932020281;141.1403720863323
resniz;1;no;1;7128;932020281;141.1403720863323
15.;1;no;1;7128;932020281;141.1403720863323
virtuaalloodama;1;no;1;7128;932020281;141.1403720863323
oojaad;1;no;1;7128;932020281;141.1403720863323
helitoetus;1;no;1;7128;932020281;141.1403720863323
peralt;1;no;1;7128;932020281;141.1403720863323
acareel;1;no;1;7128;932020281;141.1403720863323
õhtukene;1;no;1;7128;932020281;141.1403720863323
ütlas;1;no;1;7128;932020281;141.1403720863323
pervelt;1;no;1;7128;932020281;141.1403720863323
esmaesitama;1;no;1;7128;932020281;141.1403720863323
orkestripidu;1;no;1;7128;932020281;141.1403720863323
vaimustusetunne;1;no;1;7128;932020281;141.1403720863323
tahes-tahtma;1;no;1;7128;932020281;141.1403720863323
mootorratasjuhtuh;1;no;1;7128;932020281;141.1403720863323
iiliveri;1;no;1;7128;932020281;141.1403720863323
tänglbuut;1;no;1;7128;932020281;141.1403720863323
kaeg;1;no;1;7128;932020281;141.1403720863323
lisaloona;1;no;1;7128;932020281;141.1403720863323
30;1;no;1;7128;932020281;141.1403720863323
sohhima;1;no;1;7128;932020281;141.1403720863323
talast;1;no;1;7128;932020281;141.1403720863323
colot;1;no;1;7128;932020281;141.1403720863323
