lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
neodüüm;5;no;174;376;932020281;11206.683049699455
lantano;2;no;1;376;932020281;5314.446864045404
neotüüm;2;no;1;376;932020281;5314.446864045404
veotiim;1;no;1;376;932020281;2657.7228961286705
neotimm;1;no;1;376;932020281;2657.7228961286705
meitez;1;no;1;376;932020281;2657.7228961286705
braseodüüm;1;no;1;376;932020281;2657.7228961286705
sõrmur;1;no;1;376;932020281;2657.7228961286705
tüüm;1;no;1;376;932020281;2657.7228961286705
n-d;1;no;1;376;932020281;2657.7228961286705
aeva;1;no;49;376;932020281;2527.684097252732
noorteraadio;1;no;114;376;932020281;2370.6130831378277
neodüüm;1;no;174;376;932020281;2242.010753296581
magne;1;no;271;376;932020281;2061.23654150275
joo;1;no;294;376;932020281;2022.5679801508163
metalliline;1;no;472;376;932020281;1766.149247929636
mendelejev;1;no;511;376;932020281;1718.4161553486208
muldmetall;1;no;977;376;932020281;1298.943436089198
elektrikitarr;1;no;1000;376;932020281;1283.4799860810083
hurmav;1;no;1129;376;932020281;1203.1465125432728
kaksikvend;1;no;1653;376;932020281;959.2610864959424
töökindlam;1;no;1661;376;932020281;956.3015690759674
malbe;1;no;2179;376;932020281;797.072709075697
kvaliteedimärk;1;no;2733;376;932020281;676.5881695720161
lant;1;no;4528;376;932020281;454.1575371056952
hommikuprogramm;1;no;4783;376;932020281;433.8933619553512
ide;1;no;5141;376;932020281;408.3156730307824
eerik;1;no;5184;376;932020281;405.44492160524055
kiirgama;1;no;6580;376;932020281;330.0988643012566
juhtumisi;1;no;6704;376;932020281;324.7384464831945
taanlane;1;no;7601;376;932020281;290.60160197761826
magnet;2;no;17301;376;932020281;271.9509236557083
kvaliteetsem;1;no;8457;376;932020281;264.10736042227387
kuulaja;3;no;29760;376;932020281;242.319142938283
harima;1;no;10579;376;932020281;215.42046689458928
rahvusringhääling;1;no;10601;376;932020281;215.00953808702545
läige;1;no;10683;376;932020281;213.4916085701931
hõbedane;1;no;12176;376;932020281;189.17497152185757
tuhk;1;no;12657;376;932020281;182.47889193551396
mikrofon;1;no;15355;376;932020281;152.25064625595564
kõrvaklapp;1;no;17453;376;932020281;134.87661832653848
mega;1;no;17638;376;932020281;133.5329378128484
rubriik;1;no;19402;376;932020281;121.94879955358034
pugema;1;no;19552;376;932020281;121.0557951685962
ümbritsema;1;no;20222;376;932020281;117.22165954399306
lammutama;1;no;22221;376;932020281;107.10090231299212
klaas;4;no;93897;376;932020281;104.5675824050268
väljund;1;no;23919;376;932020281;99.78300026828208
eeter;1;no;26126;376;932020281;91.64415347516557
haruldane;1;no;26927;376;932020281;89.00920916652913
