lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
veetõus;11;no;219;14485;932020281;615.7268370150668
niukene;7;no;50;14485;932020281;459.6023038982304
polder;9;no;497;14485;932020281;405.8909716001123
meretõus;6;no;27;14485;932020281;403.5315706612295
niukne;6;no;130;14485;932020281;364.3950753214512
orvik;5;no;16;14485;932020281;340.34201949042455
vee-tase;4;no;1;14485;932020281;276.85069540191034
niu;5;no;417;14485;932020281;239.1744153129005
90.;3;no;1;14485;932020281;207.8877536044169
kasvuhoonenähtus;3;no;14;14485;932020281;205.0310063959949
puhkerajoon;3;no;28;14485;932020281;202.0410340523336
rann;3;no;91;14485;932020281;189.59887099682223
delt;3;no;128;14485;932020281;182.9809238191848
maailmameri;7;no;1912;14485;932020281;158.69745607569652
veepiir;6;no;1680;14485;932020281;148.15924788292395
kasvuhooneefekt;3;no;419;14485;932020281;143.56815586875103
targemini;3;no;419;14485;932020281;143.56815586875103
rannauurija;2;no;1;14485;932020281;138.92481180692351
ujutatud;2;no;1;14485;932020281;138.92481180692351
mageveehorisont;2;no;1;14485;932020281;138.92481180692351
ründeveepiir;2;no;1;14485;932020281;138.92481180692351
vabavöönd;2;no;1;14485;932020281;138.92481180692351
läänemereosa;2;no;1;14485;932020281;138.92481180692351
reovett;2;no;1;14485;932020281;138.92481180692351
jõkk;2;no;1;14485;932020281;138.92481180692351
arvatud;2;no;1;14485;932020281;138.92481180692351
pürkima;2;no;1;14485;932020281;138.92481180692351
300.;2;no;1;14485;932020281;138.92481180692351
tõrvan;2;no;1;14485;932020281;138.92481180692351
2001.-ks;2;no;1;14485;932020281;138.92481180692351
rannatsoon;2;no;13;14485;932020281;137.16072507227798
roostumine;2;no;33;14485;932020281;134.31807548712845
liiguma;2;no;34;14485;932020281;134.17903277950734
puun;2;no;37;14485;932020281;133.763626511722
kaavi;2;no;41;14485;932020281;133.2137361173543
kärgkast;2;no;45;14485;932020281;132.6683483144276
inimpõlvkond;2;no;50;14485;932020281;131.99286150992222
geoloogiadoktor;2;no;60;14485;932020281;130.66231551164014
kaspia;4;no;1107;14485;932020281;126.68207179001364
veetase;15;no;6750;14485;932020281;125.75980470758395
mererand;10;no;4452;14485;932020281;119.68198855041412
kukkunud;2;no;155;14485;932020281;119.24309897026468
tormivari;2;no;189;14485;932020281;115.6265137632848
soostumine;2;no;270;14485;932020281;107.83484188979996
rannalähedane;2;no;283;14485;932020281;106.68107271698118
klimatoloog;2;no;318;14485;932020281;103.69405114473332
liivarand;10;no;5364;14485;932020281;102.34564452887908
purustus;4;no;1656;14485;932020281;99.80884443422018
