lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
liivia;8;no;419;6171;932020281;895.0201432570933
tindur;5;no;1;6171;932020281;810.3719730480184
haapsalus;7;no;396;6171;932020281;796.7936088308137
moekunstnik;10;no;2273;6171;932020281;471.5274223672138
santana;3;no;38;6171;932020281;468.061244295852
vaimuinimene;4;no;383;6171;932020281;460.1154838481379
kritiseeritud;2;no;1;6171;932020281;324.7481461463694
paraat;2;no;10;6171;932020281;321.6455236505833
moekateeder;2;no;14;6171;932020281;320.2855294512599
tõusuperiood;2;no;99;6171;932020281;293.88035536782485
moekunst;2;no;717;6171;932020281;183.7434081695898
ruttu-rutt;1;no;1;6171;932020281;162.87353717915303
kildor;1;no;1;6171;932020281;162.87353717915303
92;1;no;1;6171;932020281;162.87353717915303
raymars;1;no;1;6171;932020281;162.87353717915303
moeinimen;1;no;1;6171;932020281;162.87353717915303
nelginev;1;no;1;6171;932020281;162.87353717915303
värviauk;1;no;1;6171;932020281;162.87353717915303
tüüdma;1;no;1;6171;932020281;162.87353717915303
magnetmöö;1;no;1;6171;932020281;162.87353717915303
maradus;1;no;1;6171;932020281;162.87353717915303
90.-te;1;no;1;6171;932020281;162.87353717915303
killelist;1;no;1;6171;932020281;162.87353717915303
sündinud-kasvanud;1;no;1;6171;932020281;162.87353717915303
sotsiaalol;1;no;1;6171;932020281;162.87353717915303
ehetama;1;no;1;6171;932020281;162.87353717915303
ületöötama;1;no;1;6171;932020281;162.87353717915303
ehketestin;1;no;1;6171;932020281;162.87353717915303
stango;1;no;1;6171;932020281;162.87353717915303
sirges;1;no;1;6171;932020281;162.87353717915303
risima;1;no;1;6171;932020281;162.87353717915303
afima;1;no;1;6171;932020281;162.87353717915303
telekarussell;1;no;1;6171;932020281;162.87353717915303
hingima;1;no;1;6171;932020281;162.87353717915303
tahtlemine;1;no;1;6171;932020281;162.87353717915303
hommiku-söök;1;no;1;6171;932020281;162.87353717915303
naunistama;1;no;1;6171;932020281;162.87353717915303
poliitikajudu;1;no;1;6171;932020281;162.87353717915303
haledakene;1;no;1;6171;932020281;162.87353717915303
tarbepoed;1;no;1;6171;932020281;162.87353717915303
kaubandussöögipood;1;no;1;6171;932020281;162.87353717915303
viisselt;1;no;1;6171;932020281;162.87353717915303
tõbindus;1;no;1;6171;932020281;162.87353717915303
sõnavaras;1;no;1;6171;932020281;162.87353717915303
jutusaa;1;no;1;6171;932020281;162.87353717915303
muutlema;1;no;1;6171;932020281;162.87353717915303
koduus;1;no;1;6171;932020281;162.87353717915303
konklex;1;no;1;6171;932020281;162.87353717915303
suujupe;1;no;1;6171;932020281;162.87353717915303
reskin;1;no;1;6171;932020281;162.87353717915303
toosuma;1;no;1;6171;932020281;162.87353717915303
labson;1;no;1;6171;932020281;162.87353717915303
puhkusetsükkel;1;no;1;6171;932020281;162.87353717915303
laastuma;1;no;1;6171;932020281;162.87353717915303
jähkimine;1;no;1;6171;932020281;162.87353717915303
ütlekas;1;no;1;6171;932020281;162.87353717915303
vaimusääst;1;no;1;6171;932020281;162.87353717915303
nuus;1;no;10;6171;932020281;161.3174540839395
nisugune;1;no;13;6171;932020281;160.805346172626
joonistamisring;1;no;13;6171;932020281;160.805346172626
autorike;1;no;14;6171;932020281;160.63536530709675
eneseabikursus;1;no;14;6171;932020281;160.63536530709675
lennukimäng;1;no;14;6171;932020281;160.63536530709675
mööbliauto;1;no;17;6171;932020281;160.12757205381297
rõivakunstnik;1;no;36;6171;932020281;156.98463803813354
põhiselt;1;no;47;6171;932020281;155.22080224031365
paade;1;no;54;6171;932020281;154.11885166524007
kleidikandja;1;no;58;6171;932020281;153.496161990602
ummikus;1;no;62;6171;932020281;152.87848380063113
noortemäng;1;no;64;6171;932020281;152.57150514423844
cohesion;1;no;67;6171;932020281;152.11334175743056
suusa;1;no;73;6171;932020281;151.20522072962757
autokujuline;1;no;73;6171;932020281;151.20522072962757
tipp-pianist;1;no;74;6171;932020281;151.05492035936132
tulevalge;1;no;77;6171;932020281;150.60580672942618
taastusperiood;1;no;79;6171;932020281;150.30787837020384
vahelik;1;no;83;6171;932020281;149.71554388710516
lagu;1;no;93;6171;932020281;148.2549333346872
viie-kuueaastane;1;no;93;6171;932020281;148.2549333346872
luristamine;1;no;98;6171;932020281;147.53526336279714
vahevariant;1;no;99;6171;932020281;147.39216698915482
