lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tonitsema;4;no;1;5543;932020281;721.8563786443322
vert;5;no;400;5543;932020281;631.8599712711293
ballaat;3;no;1;5543;932020281;541.6420160362333
garants;3;no;1;5543;932020281;541.6420160362333
hotello;3;no;1;5543;932020281;541.6420160362333
lühiooper;3;no;155;5543;932020281;464.9066763856753
nukumäng;3;no;161;5543;932020281;462.3546285355092
duet;3;no;181;5543;932020281;454.04652065233387
soova;3;no;201;5543;932020281;446.031721124622
murdmaa;6;no;1399;5543;932020281;433.1982694259818
voites;3;no;284;5543;932020281;415.5876294990288
aaria;8;no;2548;5543;932020281;386.8027061672617
ooper;41;no;17499;5543;932020281;374.0879115771625
pahiana;2;no;1;5543;932020281;361.4276534281344
84.;2;no;1;5543;932020281;361.4276534281344
primadond;2;no;1;5543;932020281;361.4276534281344
defalia;2;no;1;5543;932020281;361.4276534281344
aarnemik;2;no;1;5543;932020281;361.4276534281344
1984.-sse;2;no;1;5543;932020281;361.4276534281344
belkanto;2;no;1;5543;932020281;361.4276534281344
30.;2;no;1;5543;932020281;361.4276534281344
vancock;2;no;1;5543;932020281;361.4276534281344
salaabielu;2;no;23;5543;932020281;353.1017481739622
noode;2;no;31;5543;932020281;350.168462093571
jaanis;2;no;36;5543;932020281;348.3597785929948
pokrovski;2;no;41;5543;932020281;346.56968343570287
kantileen;2;no;46;5543;932020281;344.7978915303175
tamberg;6;no;2033;5543;932020281;340.5689863900347
helvi;3;no;576;5543;932020281;335.11683653777925
detlef;2;no;75;5543;932020281;334.8684600749254
muutunud;2;no;76;5543;932020281;334.536255985001
miilberg;2;no;158;5543;932020281;309.3697765451839
pihtimus;5;no;1889;5543;932020281;298.34960852776
nimiosa;3;no;796;5543;932020281;292.45199929660595
laulukool;2;no;229;5543;932020281;290.45085282423986
balletietendus;2;no;307;5543;932020281;272.16611054221204
wagner;6;no;2891;5543;932020281;264.1351281196789
ballettmeister;2;no;349;5543;932020281;263.24277278377343
krumm;3;no;1015;5543;932020281;259.5571247691245
oktaav;2;no;497;5543;932020281;235.97938758903356
avanss;2;no;732;5543;932020281;202.65337785428628
diapasoon;2;no;738;5543;932020281;201.9252907280643
mängukava;3;no;1614;5543;932020281;198.4913434409256
ballett;10;no;7666;5543;932020281;195.66929568742236
edison;2;no;853;5543;932020281;188.9162461357427
vaagna;1;no;1;5543;932020281;181.21329082003555
mõrsjalend;1;no;1;5543;932020281;181.21329082003555
üldsem;1;no;1;5543;932020281;181.21329082003555
partiiul;1;no;1;5543;932020281;181.21329082003555
maatri;1;no;1;5543;932020281;181.21329082003555
lõine;1;no;1;5543;932020281;181.21329082003555
teisjon;1;no;1;5543;932020281;181.21329082003555
lammermur;1;no;1;5543;932020281;181.21329082003555
lutsiia;1;no;1;5543;932020281;181.21329082003555
tematamiino;1;no;1;5543;932020281;181.21329082003555
doratooriumine;1;no;1;5543;932020281;181.21329082003555
travjaata;1;no;1;5543;932020281;181.21329082003555
palgemisem;1;no;1;5543;932020281;181.21329082003555
hääleasend;1;no;1;5543;932020281;181.21329082003555
tänavitsus;1;no;1;5543;932020281;181.21329082003555
esindusetendus;1;no;1;5543;932020281;181.21329082003555
kuridirigent;1;no;1;5543;932020281;181.21329082003555
tretas;1;no;1;5543;932020281;181.21329082003555
carlost;1;no;1;5543;932020281;181.21329082003555
lutsija;1;no;1;5543;932020281;181.21329082003555
dylammer;1;no;1;5543;932020281;181.21329082003555
karmine;1;no;1;5543;932020281;181.21329082003555
vanner;1;no;1;5543;932020281;181.21329082003555
lüüris;1;no;1;5543;932020281;181.21329082003555
käte-jalad;1;no;1;5543;932020281;181.21329082003555
lauljaame;1;no;1;5543;932020281;181.21329082003555
syranoon;1;no;1;5543;932020281;181.21329082003555
vaarner;1;no;1;5543;932020281;181.21329082003555
poriscodonov;1;no;1;5543;932020281;181.21329082003555
rumk;1;no;1;5543;932020281;181.21329082003555
hoyermann;1;no;1;5543;932020281;181.21329082003555
virgindlus;1;no;1;5543;932020281;181.21329082003555
tenoripartiid;1;no;1;5543;932020281;181.21329082003555
tenuriks;1;no;1;5543;932020281;181.21329082003555
balletijooks;1;no;1;5543;932020281;181.21329082003555
loomereljeef;1;no;1;5543;932020281;181.21329082003555
saimakraanik;1;no;1;5543;932020281;181.21329082003555
monoball;1;no;1;5543;932020281;181.21329082003555
ärabeeerryo;1;no;1;5543;932020281;181.21329082003555
olidus;1;no;1;5543;932020281;181.21329082003555
lõhtuma;1;no;1;5543;932020281;181.21329082003555
paljud-pali;1;no;1;5543;932020281;181.21329082003555
sõimakraanik;1;no;1;5543;932020281;181.21329082003555
azariblizetski;1;no;1;5543;932020281;181.21329082003555
peshar;1;no;1;5543;932020281;181.21329082003555
mauriis;1;no;1;5543;932020281;181.21329082003555
ning-jaan;1;no;1;5543;932020281;181.21329082003555
villalobosem;1;no;1;5543;932020281;181.21329082003555
heitar;1;no;1;5543;932020281;181.21329082003555
dianalaid;1;no;1;5543;932020281;181.21329082003555
bioos;1;no;1;5543;932020281;181.21329082003555
nõitus;1;no;1;5543;932020281;181.21329082003555
balletiõht;1;no;1;5543;932020281;181.21329082003555
küllas;1;no;1;5543;932020281;181.21329082003555
meediaatr;1;no;1;5543;932020281;181.21329082003555
kabavatmine;1;no;1;5543;932020281;181.21329082003555
sentaat;1;no;1;5543;932020281;181.21329082003555
sinilaug;1;no;1;5543;932020281;181.21329082003555
austuma;1;no;1;5543;932020281;181.21329082003555
palgelisemane;1;no;1;5543;932020281;181.21329082003555
ooperisõppu;1;no;1;5543;932020281;181.21329082003555
muusikaalsus;1;no;1;5543;932020281;181.21329082003555
kaasam;1;no;1;5543;932020281;181.21329082003555
testituur;1;no;1;5543;932020281;181.21329082003555
maiei;1;no;1;5543;932020281;181.21329082003555
kunstipagas;1;no;1;5543;932020281;181.21329082003555
schweriin;1;no;1;5543;932020281;181.21329082003555
kunstimall;1;no;1;5543;932020281;181.21329082003555
oldlane;1;no;1;5543;932020281;181.21329082003555
raudvägi;1;no;1;5543;932020281;181.21329082003555
hollandus;1;no;1;5543;932020281;181.21329082003555
esituur;1;no;1;5543;932020281;181.21329082003555
vaagner;1;no;1;5543;932020281;181.21329082003555
bokovski;1;no;1;5543;932020281;181.21329082003555
paraparalleel;1;no;1;5543;932020281;181.21329082003555
graafike;1;no;1;5543;932020281;181.21329082003555
seesamasugune;1;no;1;5543;932020281;181.21329082003555
grantsis;1;no;1;5543;932020281;181.21329082003555
lutseedilammermour;1;no;1;5543;932020281;181.21329082003555
operakas;1;no;1;5543;932020281;181.21329082003555
siinov;1;no;1;5543;932020281;181.21329082003555
lammermoon;1;no;1;5543;932020281;181.21329082003555
rudziiet;1;no;1;5543;932020281;181.21329082003555
60.;1;no;1;5543;932020281;181.21329082003555
lammermol;1;no;1;5543;932020281;181.21329082003555
rutšeet;1;no;1;5543;932020281;181.21329082003555
murdmaakunstnik;1;no;1;5543;932020281;181.21329082003555
lutschia;1;no;1;5543;932020281;181.21329082003555
rikot;1;no;1;5543;932020281;181.21329082003555
peasede;1;no;1;5543;932020281;181.21329082003555
dylammermour;1;no;1;5543;932020281;181.21329082003555
luczia;1;no;1;5543;932020281;181.21329082003555
kõikesemalt;1;no;1;5543;932020281;181.21329082003555
balletima;1;no;1;5543;932020281;181.21329082003555
mikspärane;1;no;1;5543;932020281;181.21329082003555
järvisaim;1;no;1;5543;932020281;181.21329082003555
kraanik;1;no;1;5543;932020281;181.21329082003555
seober;1;no;1;5543;932020281;181.21329082003555
pannkoogikiri;1;no;1;5543;932020281;181.21329082003555
loomekujund;1;no;1;5543;932020281;181.21329082003555
tulitne;1;no;1;5543;932020281;181.21329082003555
mängitavaim;1;no;1;5543;932020281;181.21329082003555
kunstireljeef;1;no;1;5543;932020281;181.21329082003555
lutšiaad;1;no;1;5543;932020281;181.21329082003555
jõhn;1;no;1;5543;932020281;181.21329082003555
kobüüria;1;no;1;5543;932020281;181.21329082003555
tenurik;1;no;1;5543;932020281;181.21329082003555
sõlmistatu;1;no;1;5543;932020281;181.21329082003555
muusikaluajoo;1;no;1;5543;932020281;181.21329082003555
edgartuaaria;1;no;1;5543;932020281;181.21329082003555
vokaalkunstiajaluguk;1;no;1;5543;932020281;181.21329082003555
kuldtähine;1;no;1;5543;932020281;181.21329082003555
ricololl;1;no;1;5543;932020281;181.21329082003555
muitus;1;no;1;5543;932020281;181.21329082003555
obatsioon;1;no;1;5543;932020281;181.21329082003555
ruthi;1;no;1;5543;932020281;181.21329082003555
tonitset;1;no;1;5543;932020281;181.21329082003555
rossini;1;no;1;5543;932020281;181.21329082003555
beliin;1;no;1;5543;932020281;181.21329082003555
tonisset;1;no;1;5543;932020281;181.21329082003555
versi;1;no;1;5543;932020281;181.21329082003555
vokaalkool;1;no;1;5543;932020281;181.21329082003555
mitmed-mitmed;1;no;1;5543;932020281;181.21329082003555
basqua;1;no;1;5543;932020281;181.21329082003555
lammermontan;1;no;1;5543;932020281;181.21329082003555
ravjaata;1;no;1;5543;932020281;181.21329082003555
epilo;1;no;1;5543;932020281;181.21329082003555
gireijev;1;no;1;5543;932020281;181.21329082003555
duede;1;no;1;5543;932020281;181.21329082003555
süsiikkus;1;no;1;5543;932020281;181.21329082003555
demiidow;1;no;1;5543;932020281;181.21329082003555
kiimov;1;no;1;5543;932020281;181.21329082003555
tiitärmine;1;no;1;5543;932020281;181.21329082003555
võimaldu;1;no;1;5543;932020281;181.21329082003555
bioter;1;no;1;5543;932020281;181.21329082003555
mirgers;1;no;1;5543;932020281;181.21329082003555
basheenov;1;no;1;5543;932020281;181.21329082003555
pursk;1;no;1;5543;932020281;181.21329082003555
eblakus;1;no;1;5543;932020281;181.21329082003555
süži;1;no;1;5543;932020281;181.21329082003555
nimesseline;1;no;1;5543;932020281;181.21329082003555
11;1;no;1;5543;932020281;181.21329082003555
kurjusehoog;1;no;1;5543;932020281;181.21329082003555
