lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
birmas;7;no;1;2960;932020281;2363.329159143303
patal;4;no;1;2960;932020281;1350.9019173155743
siiami;5;no;535;2960;932020281;1073.8028802011297
patwaing;3;no;1;2960;932020281;1013.4261700396652
birma;14;no;3642;2960;932020281;963.952011833626
naispreester;3;no;54;2960;932020281;958.9530643164958
ksülofon;3;no;381;2960;932020281;720.1314279951798
kärist;2;no;1;2960;932020281;675.9504227637556
18.;2;no;1;2960;932020281;675.9504227637556
natide;2;no;1;2960;932020281;675.9504227637556
tantsus;2;no;1;2960;932020281;675.9504227637556
tuledepüha;2;no;1;2960;932020281;675.9504227637556
virmalane;2;no;1;2960;932020281;675.9504227637556
pakood;2;no;1;2960;932020281;675.9504227637556
käskijand;2;no;1;2960;932020281;675.9504227637556
vaini;2;no;1;2960;932020281;675.9504227637556
juhtpill;2;no;1;2960;932020281;675.9504227637556
15.;2;no;1;2960;932020281;675.9504227637556
laose;2;no;1;2960;932020281;675.9504227637556
pühendatud;2;no;14;2960;932020281;666.6616626045759
helirida;3;no;501;2960;932020281;659.8281842063909
intermeedium;2;no;35;2960;932020281;652.1843086237279
seitsmeastmeline;2;no;58;2960;932020281;637.0328623491179
soolonumber;2;no;96;2960;932020281;613.4854195440801
muusikakultuur;3;no;740;2960;932020281;565.5117827743395
raama;2;no;193;2960;932020281;560.5902969398186
õukond;7;no;3487;2960;932020281;498.987082191076
löökriist;2;no;367;2960;932020281;485.5008521526756
seitsmeteistkümnes;2;no;511;2960;932020281;437.05238359647706
pantomiim;2;no;591;2960;932020281;414.0952430226424
helikõrgus;2;no;680;2960;932020281;391.2329521052149
akrobaatiline;2;no;772;2960;932020281;370.1102976421136
nukuteater;6;no;4385;2960;932020281;355.4927797359899
hay;2;no;869;2960;932020281;350.1767637169146
peavy;1;no;1;2960;932020281;338.4746754878461
mosoor;1;no;1;2960;932020281;338.4746754878461
grimat;1;no;1;2960;932020281;338.4746754878461
