lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
peapiiskopp;7;no;1;5051;932020281;1385.3777608305952
evangeelse;4;no;1;5051;932020281;792.0725468511702
tsölibaad;3;no;1;5051;932020281;594.3041421913617
agend;3;no;33;5051;932020281;574.5970614962115
ordinatsioon;5;no;898;5051;932020281;504.6619932645875
kirikuelu;5;no;1354;5051;932020281;403.9954021405642
abielg;2;no;1;5051;932020281;396.5357375315534
kirikupraktika;2;no;1;5051;932020281;396.5357375315534
ellujäämisõpetus;2;no;92;5051;932020281;361.29741971217095
viilma;13;no;6117;5051;932020281;340.4327192959327
vaimulikult;2;no;237;5051;932020281;316.4837182651344
ordineerimine;2;no;499;5051;932020281;258.5399313835666
riigikirik;2;no;514;5051;932020281;255.85801950327712
kahekõne;3;no;1238;5051;932020281;255.52656009801055
kirikuvalitsus;3;no;1315;5051;932020281;246.7702772580575
liberaalsus;2;no;802;5051;932020281;213.3630669214948
sõpruskogudus;2;no;821;5051;932020281;211.05054474736693
abieluväline;2;no;833;5051;932020281;209.61565668164252
raadiokuulaja;2;no;841;5051;932020281;208.66985517478815
osundama;3;no;1756;5051;932020281;206.2848341086785
sinot;1;no;1;5051;932020281;198.76733287174503
nõndanimetama;1;no;1;5051;932020281;198.76733287174503
kondistaarium;1;no;1;5051;932020281;198.76733287174503
jumalast;1;no;1;5051;932020281;198.76733287174503
koolgima;1;no;1;5051;932020281;198.76733287174503
tordineerima;1;no;1;5051;932020281;198.76733287174503
piibelik;1;no;1;5051;932020281;198.76733287174503
kontoloogsima;1;no;1;5051;932020281;198.76733287174503
riigiabikirik;1;no;1;5051;932020281;198.76733287174503
võivassessor;1;no;1;5051;932020281;198.76733287174503
igalüht;1;no;1;5051;932020281;198.76733287174503
naisordineerima;1;no;1;5051;932020281;198.76733287174503
tee-käija;1;no;1;5051;932020281;198.76733287174503
hoolia;1;no;1;5051;932020281;198.76733287174503
killus;1;no;1;5051;932020281;198.76733287174503
10.;1;no;1;5051;932020281;198.76733287174503
viilm;1;no;1;5051;932020281;198.76733287174503
ütlasedassessor;1;no;1;5051;932020281;198.76733287174503
siseoma;1;no;1;5051;932020281;198.76733287174503
abieluõpetus;1;no;1;5051;932020281;198.76733287174503
2016.-st;1;no;1;5051;932020281;198.76733287174503
genine;1;no;1;5051;932020281;198.76733287174503
kirikumissioon;1;no;1;5051;932020281;198.76733287174503
asessori;1;no;1;5051;932020281;198.76733287174503
kesetee;1;no;1;5051;932020281;198.76733287174503
hermanni;1;no;1;5051;932020281;198.76733287174503
järelejääma;1;no;1;5051;932020281;198.76733287174503
kirikuelus;1;no;1;5051;932020281;198.76733287174503
süvima;1;no;12;5051;932020281;196.4512378623528
kirikukogu;6;no;4785;5051;932020281;193.8183810358773
jakkama;1;no;26;5051;932020281;193.58040372176228
presidendipere;1;no;31;5051;932020281;192.5753345267462
ete;1;no;34;5051;932020281;191.97728703753387
mittekandideerimine;1;no;39;5051;932020281;190.98875316860256
lähiaastakümme;1;no;54;5051;932020281;188.08330451533192
advendipüha;1;no;55;5051;932020281;187.8927478387003
muutmisvõimalus;1;no;56;5051;932020281;187.70257689641105
kirikupoliitika;1;no;60;5051;932020281;186.9457271404476
leitud;1;no;61;5051;932020281;186.7574674133127
institutsionaliseerima;1;no;62;5051;932020281;186.56958647065684
omasoo;1;no;73;5051;932020281;184.5275725034012
korralekutsuv;1;no;79;5051;932020281;183.4324753467692
pikkaajaline;1;no;83;5051;932020281;182.7096031883289
nuuma;1;no;97;5051;932020281;180.223807240604
äraootavalt;1;no;105;5051;932020281;178.8334868347827
homoseksuaal;3;no;2191;5051;932020281;177.55178252294172
lahkunud;1;no;122;5051;932020281;175.94913125738623
erakonnapoliitika;1;no;163;5051;932020281;169.36120361191385
