lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
madeira;29;no;1953;10828;932020281;865.5424440126245
õhutramm;9;no;104;10828;932020281;748.6409146118783
madeira;20;no;1953;10828;932020281;597.0260819110803
reisipalavik;6;no;121;10828;932020281;491.3315820329676
madeiralt;5;no;1;10828;932020281;462.2698055377088
santana;5;no;38;10828;932020281;444.63720224073177
fundschall;4;no;1;10828;932020281;370.0156300725544
sealtsam;4;no;11;10828;932020281;366.0919007792652
ristsugut;3;no;1;10828;932020281;277.7614546073999
si-us;3;no;1;10828;932020281;277.7614546073999
carola;4;no;513;10828;932020281;238.91158600609756
siukne;7;no;1706;10828;932020281;228.75378996847516
havai;5;no;1001;10828;932020281;223.1260106787304
kanaar;6;no;1469;10828;932020281;215.48427752598815
madeira;7;no;1953;10828;932020281;209.16911443107176
portomonees;2;no;1;10828;932020281;185.50727914224552
madeiral;2;no;1;10828;932020281;185.50727914224552
sihakse;2;no;1;10828;932020281;185.50727914224552
fundschall;2;no;1;10828;932020281;185.50727914224552
mäenõlb;2;no;1;10828;932020281;185.50727914224552
botaanikaae;2;no;1;10828;932020281;185.50727914224552
poolsaart;2;no;1;10828;932020281;185.50727914224552
reisipalavikusaade;2;no;1;10828;932020281;185.50727914224552
40;2;no;1;10828;932020281;185.50727914224552
vabaduse;2;no;1;10828;932020281;185.50727914224552
100.;2;no;1;10828;932020281;185.50727914224552
mereann;2;no;10;10828;932020281;183.7349547603247
kitar;2;no;10;10828;932020281;183.7349547603247
märke;2;no;11;10828;932020281;183.5401180654389
subtroopiline;3;no;508;10828;932020281;179.96765312832775
suveniiripood;4;no;1013;10828;932020281;177.49536625252637
rann;2;no;91;10828;932020281;169.1873141983618
niukne;2;no;130;10828;932020281;162.97433938819796
safar;2;no;147;10828;932020281;160.40667331334748
karola;3;no;726;10828;932020281;156.30512690258524
taksomeeter;3;no;802;10828;932020281;149.45446328880914
ringisõitmine;2;no;294;10828;932020281;141.1738911624443
õllekast;2;no;309;10828;932020281;139.46754647182382
õlgkatus;2;no;337;10828;932020281;136.3902975423317
santo;4;no;1607;10828;932020281;135.9705905967463
hästi-hästi;2;no;419;10828;932020281;128.11210619631206
asustamata;3;no;1237;10828;932020281;119.4811651596378
kelk;11;no;7050;10828;932020281;118.736506647588
portugallane;5;no;2953;10828;932020281;111.01798000127567
motoroller;2;no;839;10828;932020281;97.73013644717452
onju;7;no;5453;10828;932020281;94.5113892728216
passioon;2;no;905;10828;932020281;94.21891282475362
ulmelaine;1;no;1;10828;932020281;93.2531036770911
portoman;1;no;1;10828;932020281;93.2531036770911
eiralane;1;no;1;10828;932020281;93.2531036770911
elle-ist;1;no;1;10828;932020281;93.2531036770911
silmapaistma;1;no;1;10828;932020281;93.2531036770911
tristo;1;no;1;10828;932020281;93.2531036770911
harvas;1;no;1;10828;932020281;93.2531036770911
puudesaar;1;no;1;10828;932020281;93.2531036770911
teexeer;1;no;1;10828;932020281;93.2531036770911
