lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
1962.;5;no;1;2054;932020281;2432.6644879409823
1960.;4;no;1;2054;932020281;1946.3313759951732
1961.;4;no;1;2054;932020281;1946.3313759951732
1963.;4;no;1;2054;932020281;1946.3313759951732
1964.;3;no;1;2054;932020281;1459.9982640493645
frenkel;3;no;31;2054;932020281;1414.5164099434476
purjepaat;4;no;421;2054;932020281;1342.1577435690583
naissoo;4;no;916;2054;932020281;982.6551504983908
pahmutav;2;no;1;2054;932020281;973.665152103555
kolmanovsk;2;no;1;2054;932020281;973.665152103555
meelisviis;2;no;1;2054;932020281;973.665152103555
muradel;2;no;1;2054;932020281;973.665152103555
hauk;2;no;46;2054;932020281;928.865537314524
tõlgitsus;2;no;115;2054;932020281;867.652088790405
levimuusika;3;no;702;2054;932020281;833.6542737090116
lauluvara;2;no;192;2054;932020281;808.2143615837183
võistluskontsert;2;no;206;2054;932020281;798.2716555958872
kikerpuu;2;no;218;2054;932020281;789.9420113057699
lööklaul;2;no;225;2054;932020281;785.1628434986496
kosmonaut;5;no;2221;2054;932020281;719.8575022795474
eisenhower;2;no;395;2054;932020281;684.5783345006516
vostok;2;no;470;2054;932020281;647.9573413642843
kõrver;2;no;487;2054;932020281;640.1947498420333
stevie;2;no;521;2054;932020281;625.2144899108719
rembrandt;2;no;622;2054;932020281;584.5801016386907
montevideess;1;no;1;2054;932020281;487.3320401577458
klipso;1;no;1;2054;932020281;487.3320401577458
kiroon;1;no;1;2054;932020281;487.3320401577458
sörghing;1;no;1;2054;932020281;487.3320401577458
lennukõrgune;1;no;1;2054;932020281;487.3320401577458
hatšidaki;1;no;1;2054;932020281;487.3320401577458
rassell;1;no;1;2054;932020281;487.3320401577458
instrumentaalrüüs;1;no;1;2054;932020281;487.3320401577458
luuarv;1;no;1;2054;932020281;487.3320401577458
stiilemann;1;no;1;2054;932020281;487.3320401577458
