lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
himmat;5;no;18;307;932020281;15979.0435296926
immat;3;no;1;307;932020281;9762.512399905996
immati;2;no;1;307;932020281;6508.674576007976
loomutu;1;no;1;307;932020281;3254.8367521099563
raudteeremond;1;no;1;307;932020281;3254.8367521099563
kurbmänguetendus;1;no;1;307;932020281;3254.8367521099563
tekstigi;1;no;1;307;932020281;3254.8367521099563
tõkkepuid;1;no;1;307;932020281;3254.8367521099563
immati;1;no;1;307;932020281;3254.8367521099563
kleebitud;1;no;1;307;932020281;3254.8367521099563
imati;1;no;1;307;932020281;3254.8367521099563
emmat;1;no;30;307;932020281;3156.720041188777
operetlik;1;no;37;307;932020281;3133.916555315893
vahiputka;1;no;52;307;932020281;3086.144421715185
muutunud;1;no;76;307;932020281;3012.6662710100363
provintsiteater;1;no;78;307;932020281;3006.700715015404
tuija;1;no;145;307;932020281;2819.6578603358344
unimüts;1;no;393;307;932020281;2291.911108538541
kruusvall;1;no;424;307;932020281;2239.5156942809463
ülesõidukoht;1;no;463;307;932020281;2176.906488331376
eluisu;1;no;561;307;932020281;2034.0170456550943
tüütult;1;no;740;307;932020281;1816.263077411056
kergendustunne;1;no;823;307;932020281;1730.3667279174642
igavalt;1;no;1046;307;932020281;1535.2869382752094
reino;1;no;1337;307;932020281;1338.3876409092172
närbuma;1;no;1458;307;932020281;1270.6288416063692
äraminek;1;no;1546;307;932020281;1225.5059913542163
kuulduma;1;no;1772;307;932020281;1123.0791138665868
instruktsioon;1;no;2207;307;932020281;967.4447532066644
lahkumisavaldus;1;no;2271;307;932020281;948.1141031410032
ramp;1;no;2280;307;932020281;945.45751128237
lühijutt;1;no;2688;307;932020281;838.8982561787915
tõkkepuu;1;no;3110;307;932020281;751.3145630015108
nutune;1;no;3135;307;932020281;746.696227518212
teatrimaja;1;no;4147;307;932020281;597.9162383783281
äranägemine;1;no;4805;307;932020281;529.3390213592587
iiveldus;1;no;5169;307;932020281;497.7575161518725
vanainimene;1;no;7350;307;932020281;366.6772838059365
trupp;1;no;7662;307;932020281;353.3653170189393
tuim;1;no;7870;307;932020281;345.0149629418649
tädi;3;no;26810;307;932020281;328.3330474985128
anti;1;no;8845;307;932020281;310.6088167746084
puha;1;no;11535;307;932020281;243.5889757627931
talent;1;no;14790;307;932020281;193.15766337820813
igavesti;1;no;16090;307;932020281;178.40589136487344
kustuma;1;no;16213;307;932020281;177.12599059612387
vastik;1;no;18659;307;932020281;155.0112580919521
raudtee;2;no;40742;307;932020281;145.71969157036648
kamp;1;no;20627;307;932020281;140.86116444443078
taipama;1;no;23261;307;932020281;125.52499298517654
tutvus;1;no;23715;307;932020281;123.21281300700689
pärastlõuna;1;no;26255;307;932020281;111.7014174291504
õhtune;1;no;27193;307;932020281;107.97605373157025
katkestama;1;no;29878;307;932020281;98.56626751185614
langetama;1;no;37069;307;932020281;79.91439910315073
perspektiiv;1;no;37595;307;932020281;78.82334732645812
sugulane;1;no;40855;307;932020281;72.67397102357079
näitleja;2;no;86048;307;932020281;69.81747488935743
suhtuma;1;no;50628;307;932020281;58.89890431602173
tahe;1;no;53495;307;932020281;55.79634316528788
liiklus;1;no;55124;307;932020281;54.17488943809452
teater;2;no;122748;307;932020281;49.10029419503114
sulgema;1;no;62048;307;932020281;48.2189222472975
lavastus;1;no;63051;307;932020281;47.46304078372112
etendus;1;no;66001;307;932020281;45.37115893341527
kurb;1;no;67792;307;932020281;44.18875218076183
pealinn;1;no;67835;307;932020281;44.16112096544949
unistus;1;no;69112;307;932020281;43.35600225229395
lähim;1;no;78420;307;932020281;38.27033880560059
maantee;1;no;78576;307;932020281;38.195249866993215
publik;1;no;80317;307;932020281;37.37680393634136
uni;1;no;85786;307;932020281;35.0195806041496
korraldus;1;no;85794;307;932020281;35.01635023979152
saal;1;no;88897;307;932020281;33.806766360838154
proov;1;no;89339;307;932020281;33.64123604241507
elav;1;no;96998;307;932020281;31.01019168942164
haige;1;no;102751;307;932020281;29.28954705247201
jaan;1;no;102965;307;932020281;29.229218440041382
jooma;1;no;108904;307;932020281;27.648750321556264
asendama;1;no;108985;307;932020281;27.62837541719368
restoran;1;no;109578;307;932020281;27.480120746886527
nimetatud;1;no;113295;307;932020281;26.585904925052933
vale;1;no;122236;307;932020281;24.65598370530295
esitatud;1;no;124710;307;932020281;24.170486070431316
hing;1;no;126967;307;932020281;23.74395593016043
rõõm;1;no;143375;307;932020281;21.0442201297576
aken;1;no;144553;307;932020281;20.873823952440013
sein;1;no;155936;307;932020281;19.359131935386465
magama;1;no;160526;307;932020281;18.808781971793604
lahkuma;1;no;161484;307;932020281;18.69783963311418
kestma;1;no;162444;307;932020281;18.58797084076071
esinema;1;no;186435;307;932020281;16.20791480009841
eriline;1;no;187520;307;932020281;16.11459880628797
tavaliselt;1;no;193209;307;932020281;15.642385605408114
süda;1;no;195068;307;932020281;15.494022381778016
vähe;1;no;199626;307;932020281;15.141896079787216
istuma;1;no;226540;307;932020281;13.350339515652578
tõstma;1;no;229248;307;932020281;13.193276711660063
sõitma;2;no;521379;307;932020281;11.626646090249888
hommik;1;no;260284;307;932020281;11.625736805100724
lahti;1;no;266613;307;932020281;11.350720330631484
küla;1;no;270410;307;932020281;11.191885053106922
veidi;1;no;286148;307;932020281;10.578335260288217
vastavalt;1;no;287315;307;932020281;10.53550769788455
tegu;1;no;298039;307;932020281;10.157602225822666
soov;1;no;310100;307;932020281;9.763717247887064
liikuma;1;no;310463;307;932020281;9.752335468699378
jutt;1;no;338783;307;932020281;8.939341859393805
päev;4;no;1364591;307;932020281;8.893675582934451
lugema;2;no;754128;307;932020281;8.042705505165692
meel;1;no;391428;307;932020281;7.739903517406911
otsus;1;no;392936;307;932020281;7.710269797726084
tegelikult;1;no;475760;307;932020281;6.370630452912998
laskma;1;no;478673;307;932020281;6.331936849375524
viimane;2;no;977416;307;932020281;6.207121858436753
töötama;1;no;495634;307;932020281;6.115659503532398
mängima;1;no;537718;307;932020281;5.637851270252478
lõpp;1;no;549360;307;932020281;5.518576663190643
soovima;1;no;580290;307;932020281;5.224903040656582
ootama;1;no;587237;307;932020281;5.163190505361712
auto;1;no;800766;307;932020281;3.787995759298909
jääma;2;no;1700286;307;932020281;3.5696338208558656
jõudma;1;no;869599;307;932020281;3.488478446273513
osa;1;no;1001433;307;932020281;3.0296634854750053
vaatama;1;no;1204593;307;932020281;2.519092221209058
töö;1;no;1240583;307;932020281;2.446066822756131
aasta;3;no;4056916;307;932020281;2.244692757614791
asi;1;no;1426594;307;932020281;2.127336845646412
