lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
senjorii;2;no;1;472;932020281;4233.745588960632
kasekamp;2;no;683;472;932020281;2445.8952903357126
kanadapärane;1;no;1;472;932020281;2117.3722585862843
pikraing;1;no;1;472;932020281;2117.3722585862843
torontos;1;no;1;472;932020281;2117.3722585862843
sibyysii;1;no;1;472;932020281;2117.3722585862843
šiibis;1;no;1;472;932020281;2117.3722585862843
kitar;1;no;10;472;932020281;2097.1430228557674
popiidol;1;no;60;472;932020281;1991.44241052848
konfliktioht;1;no;97;472;932020281;1919.837049050134
vahtralehemaa;1;no;100;472;932020281;1914.256237070771
toodud;1;no;111;472;932020281;1894.067925307945
cabello;1;no;149;472;932020281;1827.4876932561265
duet;1;no;181;472;932020281;1774.946327045212
karst;1;no;429;472;932020281;1451.522278739489
vabakaubanduslepe;1;no;700;472;932020281;1210.494307385252
reklaamipaus;1;no;804;472;932020281;1137.977062427982
rivaliteet;1;no;932;472;932020281;1059.8335650232016
kolmekuningapäev;1;no;995;472;932020281;1025.184467006541
värving;1;no;1310;472;932020281;881.1478096026107
viinapudel;1;no;1472;472;932020281;821.7697975767534
säravaim;1;no;1640;472;932020281;768.0931889540491
camilla;1;no;1641;472;932020281;767.7946708294056
jäähoki;2;no;4607;472;932020281;713.1532831978377
tähelend;1;no;1851;472;932020281;709.8587362712
kinnisvaraarendaja;1;no;2121;472;932020281;647.0809486534753
hõimurahvas;1;no;2162;472;932020281;638.5062411579518
vastulöök;1;no;2203;472;932020281;630.155814831802
hoki;1;no;2390;472;932020281;594.6836841986697
finaalmäng;1;no;3184;472;932020281;479.966357018973
šamaan;1;no;3256;472;932020281;471.714826370436
kummaliselt;1;no;3326;472;932020281;463.96003995166967
kummardus;1;no;3416;472;932020281;454.35649606340456
muusikapala;1;no;3450;472;932020281;450.83115389802543
eeslinn;1;no;3463;472;932020281;449.49764355542
kanada;9;no;43818;472;932020281;397.1507736385961
tüdruksõber;1;no;4139;472;932020281;389.57668284028296
kuumem;1;no;4250;472;932020281;381.2318656743173
ebaoluline;1;no;5056;472;932020281;329.9172626312252
postitamine;1;no;5115;472;932020281;326.69830228534994
hiilgav;1;no;5911;472;932020281;288.69580661232294
kärpima;2;no;13127;472;932020281;280.9705384971241
mõjutamine;1;no;6474;472;932020281;266.74937209610647
rivaal;1;no;7178;472;932020281;243.59387415048317
usutav;1;no;7262;472;932020281;241.0967012454945
aastaselt;1;no;7794;472;932020281;226.39773872510207
mängufilm;1;no;8524;472;932020281;208.9199473966081
televisioon;2;no;19533;472;932020281;193.0206002660037
pahane;1;no;9645;472;932020281;186.7776753001557
kehastama;1;no;10142;472;932020281;178.39512747482385
iraan;3;no;32915;472;932020281;175.04612486751796
lauljatar;1;no;10363;472;932020281;174.90462261594763
rahvusringhääling;1;no;10601;472;932020281;171.29522116096413
möllama;1;no;11357;472;932020281;160.75742528817946
hitt;1;no;11531;472;932020281;158.5130421956809
süvendama;1;no;11843;472;932020281;154.64173177290158
kuuba;1;no;11984;472;932020281;152.95355819422932
pael;1;no;12296;472;932020281;149.34595031770195
donald;2;no;25594;472;932020281;148.9168166671417
lähis-ida;1;no;12351;472;932020281;148.72756480795286
köitma;1;no;13050;472;932020281;141.29226105989366
vastasseis;1;no;13758;472;932020281;134.48254133746485
turvalisem;1;no;14012;472;932020281;132.1967731935909
kindral;1;no;15467;472;932020281;120.46763927578436
hiiglaslik;1;no;15480;472;932020281;120.37221657438798
pronks;1;no;16971;472;932020281;110.34737316274952
pingeline;1;no;17483;472;932020281;107.27934205568522
kana;2;no;38263;472;932020281;100.78245835248174
