lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
piparkoogiküpsetamine;1;no;13;555;932020281;1778.0018859749969
rahuaeg;3;no;1933;555;932020281;1758.758748956257
kidu;1;no;31;555;932020281;1744.7689057574703
lisatoiming;1;no;87;555;932020281;1648.885574930595
pühadeootus;1;no;94;555;932020281;1637.6360906482137
taali;1;no;197;555;932020281;1488.2353046965518
isekalt;1;no;285;555;932020281;1380.6243561709564
rusuvalt;1;no;305;555;932020281;1358.3025821891288
sündmustevaene;1;no;390;555;932020281;1270.9697922573864
kokkuvõtmine;1;no;547;555;932020281;1136.0546325751309
tegutsemisaeg;1;no;905;555;932020281;914.6593857896672
isetu;1;no;954;555;932020281;890.8959563317768
jõulurõõm;1;no;1193;555;932020281;790.6973203624789
kamal;1;no;1673;555;932020281;645.0037468643499
müttama;1;no;2391;555;932020281;505.6387562572994
palgatase;1;no;2486;555;932020281;491.5851000775912
kotitäis;1;no;2550;555;932020281;482.54969997477207
jõulukaart;1;no;2611;555;932020281;474.2416663300555
heategevus;3;no;10223;555;932020281;451.7140586224152
annetamine;1;no;2910;555;932020281;437.3344540142009
õnnetunne;1;no;3406;555;932020281;387.3305639583803
kasin;1;no;3545;555;932020281;375.3049431188452
ennist;1;no;4143;555;932020281;331.0819955130385
kelm;1;no;4267;555;932020281;323.18547554875784
pangaülekanne;1;no;4347;555;932020281;318.2878171448005
heategevuslik;2;no;9684;555;932020281;316.4616847555402
aktsepteeritav;1;no;4857;555;932020281;290.24735798859115
hüvang;1;no;6516;555;932020281;225.5965717747784
kaunistamine;1;no;6566;555;932020281;224.0921975311768
juhtumisi;1;no;6704;555;932020281;220.0423492959318
jõuluaeg;1;no;7081;555;932020281;209.689702881038
kyll;2;no;15773;555;932020281;201.11101974209228
vastne;1;no;7822;555;932020281;191.94013584244075
sebima;1;no;7919;555;932020281;189.83662770601907
immigrant;1;no;8545;555;932020281;177.29706089911676
ametkond;1;no;8720;555;932020281;174.08250221046356
meeldetuletus;1;no;10036;555;932020281;153.19518006484086
jõulud;4;no;45291;555;932020281;145.3430620917042
tiksuma;1;no;11248;555;932020281;137.95115304723208
hankimine;1;no;12098;555;932020281;128.95205116086507
sise;1;no;13061;555;932020281;120.07756782744718
eraelu;1;no;14010;555;932020281;112.45118198903758
maarja;2;no;29215;555;932020281;111.43932740980009
salgama;1;no;14799;555;932020281;106.81111662744678
mikrofon;1;no;15355;555;932020281;103.16484003294045
saatmine;2;no;32377;555;932020281;100.8604766871691
miskipärast;1;no;17526;555;932020281;91.0307723321881
uhkus;1;no;20768;555;932020281;77.43070375716675
tuur;1;no;22289;555;932020281;72.3589153951793
määrima;1;no;23910;555;932020281;67.63732671081227
igapäevaelu;1;no;23964;555;932020281;67.49061990381423
töötu;1;no;25353;555;932020281;63.92415999454946
töötu;1;no;25353;555;932020281;63.92415999454946
intensiivne;1;no;26344;555;932020281;61.60164952924063
päriselt;2;no;55847;555;932020281;59.16910237087089
jaanus;1;no;28938;555;932020281;56.2519819570196
jaksama;1;no;30340;555;932020281;53.73007010114703
potentsiaal;1;no;33091;555;932020281;49.3856167978405
soojus;1;no;33305;555;932020281;49.07692982952384
otsimine;1;no;33599;555;932020281;48.65908473683716
rahakott;1;no;35950;555;932020281;45.5573699352964
niigi;1;no;36354;555;932020281;45.063748537379645
reaktsioon;1;no;38690;555;932020281;42.40691993962643
planeerimine;1;no;39053;555;932020281;42.02193296625733
lähedane;2;no;79739;555;932020281;41.64523582101641
tempo;1;no;42108;555;932020281;39.03919726181835
absoluutselt;1;no;42577;555;932020281;38.618379155652256
kingitus;2;no;87845;555;932020281;37.84271710055642
king;1;no;44583;555;932020281;36.91633732181444
keerulisem;1;no;45456;555;932020281;36.22158979245837
eksima;1;no;47446;555;932020281;34.731637056312586
mainitud;1;no;47518;555;932020281;34.680023499629826
sissetulek;1;no;48367;555;932020281;34.08278364002691
kogema;1;no;49219;555;932020281;33.50376188735672
heaolu;1;no;50119;555;932020281;32.91310991737359
las;1;no;53120;555;932020281;31.085754670547452
tarbima;1;no;54431;555;932020281;30.34964193381019
kaasnema;1;no;54697;555;932020281;30.204519752732505
