lemma;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
vahialune;2;no;266;308;932020281;5052.51193408991
välk-kiirelt;1;no;1;308;932020281;3244.272343590807
tõestuskool;1;no;1;308;932020281;3244.272343590807
morginson;1;no;1;308;932020281;3244.272343590807
ummitama;1;no;1;308;932020281;3244.272343590807
laudsepatöötuba;1;no;1;308;932020281;3244.272343590807
1924.;1;no;1;308;932020281;3244.272343590807
testikiri;1;no;1;308;932020281;3244.272343590807
sige;1;no;11;308;932020281;3209.869347081013
talundus;1;no;13;308;932020281;3203.076118593505
noorkommunist;1;no;24;308;932020281;3166.2214220930564
martel;1;no;136;308;932020281;2834.1895257114725
noorsooühing;1;no;192;308;932020281;2692.986901414836
tauli;1;no;196;308;932020281;2683.437474168626
edasitoimetamine;1;no;283;308;932020281;2491.2933067803037
linnakomitee;1;no;329;308;932020281;2400.414917401018
tiha;1;no;614;308;932020281;1957.9121508675885
siiner;1;no;622;308;932020281;1947.8329405777065
sidepidamine;1;no;721;308;932020281;1831.1765006455012
päikene;1;no;817;308;932020281;1730.6671206390793
kavalus;2;no;2916;308;932020281;1573.019715338202
lendleht;1;no;1284;308;932020281;1365.949544600591
trükitäht;1;no;1484;308;932020281;1252.8752003707305
sunnitöö;1;no;1573;308;932020281;1208.362230284723
risu;1;no;1938;308;932020281;1054.6865866059095
ämber;4;no;12680;308;932020281;889.2942608000728
kitt;1;no;2895;308;932020281;790.9474398883185
tühjendama;2;no;8559;308;932020281;637.761967398987
südamehaigus;1;no;4809;308;932020281;527.2533008941697
vangla;6;no;37982;308;932020281;466.5971577705655
salaja;2;no;13360;308;932020281;423.5238719246152
kommunistlik;2;no;14132;308;932020281;401.8191461590642
pööning;1;no;7194;308;932020281;372.5036104986339
pulber;2;no;15857;308;932020281;360.5339481234883
arreteerima;1;no;7484;308;932020281;359.6678468671603
nöör;2;no;17978;308;932020281;320.0954666937116
seltsimees;1;no;8827;308;932020281;310.17169823398007
lagi;3;no;42892;308;932020281;207.17066992475617
lasnamäe;2;no;29660;308;932020281;197.86243966351032
ümar;1;no;14949;308;932020281;190.6031124007242
levitamine;1;no;15783;308;932020281;181.09292377577245
põrand;4;no;76564;308;932020281;156.20275041085364
saun;3;no;66565;308;932020281;134.51040657222268
korrus;4;no;94680;308;932020281;126.60637729661084
enn;1;no;24203;308;932020281;120.4284643424682
tarvitama;1;no;26476;308;932020281;110.44109945277604
side;2;no;61959;308;932020281;96.24604180356924
allkiri;1;no;30724;308;932020281;95.62073396428856
pidamine;1;no;31082;308;932020281;94.5514454944636
võitlus;2;no;71058;308;932020281;84.08126214449464
teke;1;no;39331;308;932020281;75.1799510452037
pisike;2;no;93443;308;932020281;64.13785924507893
paber;2;no;94620;308;932020281;63.34781566348373
eestimaa;1;no;52266;308;932020281;56.90008533529442
juur;1;no;53020;308;932020281;56.10488500508695
siduma;1;no;61677;308;932020281;48.34721706348471
kustutama;1;no;63675;308;932020281;46.85205849909491
hammas;1;no;73635;308;932020281;40.59397683118778
ajaleht;1;no;75716;308;932020281;39.49184705045759
raskus;1;no;86912;308;932020281;34.458485437879425
lava;1;no;91367;308;932020281;32.79527653102006
katma;1;no;92532;308;932020281;32.38649358926589
martin;1;no;97244;308;932020281;30.832090005215186
nurk;1;no;98695;308;932020281;30.38304151945917
nurk;1;no;98695;308;932020281;30.38304151945917
auk;1;no;100017;308;932020281;29.98515374623543
lõikama;1;no;102255;308;932020281;29.334812512412327
täitma;2;no;261751;308;932020281;23.04302638426784
surema;1;no;131469;308;932020281;22.86214930393557
teade;1;no;134005;308;932020281;22.43247914733923
kiri;2;no;320966;308;932020281;18.80412859249736
kestma;1;no;162444;308;932020281;18.52763880801697
kinni;2;no;325860;308;932020281;18.522520108751184
tihti;1;no;167485;308;932020281;17.97307593144202
raamat;3;no;523824;308;932020281;17.301472092781626
uuesti;1;no;217720;308;932020281;13.843786532443284
värv;1;no;242186;308;932020281;12.450627436662232
ehitama;1;no;248416;308;932020281;12.139546527164768
mõistma;1;no;264853;308;932020281;11.388797948271767
lubama;1;no;305810;308;932020281;9.86813574118302
natuke;1;no;312289;308;932020281;9.664012622594855
õpilane;1;no;318473;308;932020281;9.476907692291787
raske;1;no;360052;308;932020281;8.385334872444892
mees;3;no;1081890;308;932020281;8.38462043656518
liige;1;no;421094;308;932020281;7.1724769284182
vesi;1;no;442367;308;932020281;6.828284645742902
panema;3;no;1364289;308;932020281;6.650243078254209
viis;1;no;476964;308;932020281;6.333955013640378
laskma;1;no;478673;308;932020281;6.311384922293192
noor;1;no;557672;308;932020281;5.418815088611314
hoidma;1;no;581462;308;932020281;5.197463896001432
nädal;1;no;631702;308;932020281;4.784712482444619
esimene;2;no;1425681;308;932020281;4.242924802299916
võtma;3;no;2139597;308;932020281;4.241498972632013
asi;2;no;1426594;308;932020281;4.240211163256238
kasutama;2;no;1455497;308;932020281;4.156063689163783
kirjutama;1;no;789980;308;932020281;3.8271916673894815
tallinn;1;no;826987;308;932020281;3.656120731023009
naine;1;no;833512;308;932020281;3.627531410241621
toimuma;1;no;894727;308;932020281;3.379602979611544
elu;1;no;958923;308;932020281;3.1535719767048462
käima;1;no;1068320;308;932020281;2.8309246428752446
rääkima;1;no;1111753;308;932020281;2.7204211780375958
aeg;2;no;2446460;308;932020281;2.473249776445403
suur;1;no;1643508;308;932020281;1.8407311037956728
andma;1;no;1683851;308;932020281;1.7966538463527273
aasta;1;no;4056916;308;932020281;0.7459549688723951
