Model,Average Score
MiniLM-L12_multi,0.44499733451337736
LaBSE,0.4306630625904831
MiniLM_multi,0.4229685061462081
multi_e5,0.4112858718374362
EstBERT,0.391886969204764
xml_roberta,0.3817945713301164
bertMulti,0.38173696084886155
est-roberta,0.37448485572891
distilbertMulti,0.36657864193240397
