Diversity,Average Score
diversity_8,0.7254199585880872
diversity_7,0.7239621461291282
diversity_9,0.7215429926508787
diversity_6,0.719829736619282
diversity_10,0.7135981375828153
diversity_5,0.7099609806539489
diversity_4,0.696566248709968
diversity_3,0.6814784932496061
diversity_2,0.6684199855166345
diversity_1,0.6569410453099966
diversity_0,0.6469444422822905
