Model,Average Score
multi_e5,0.6540395446222095
est-roberta,0.6451582203885421
LaBSE,0.6438541013930943
EstBERT,0.637726908928722
MiniLM_multi,0.6237983689743939
bertMulti,0.6232639069120446
MiniLM-L12_multi,0.621343459327745
xml_roberta,0.5819953569236218
distilbertMulti,0.5235503046605402
