Diversity,Model,Score
diversity_7,LaBSE,0.68828894703985
diversity_7,multi_e5,0.6869719304841854
diversity_6,LaBSE,0.6867281611768196
diversity_5,multi_e5,0.6860506699660467
diversity_6,multi_e5,0.6849740045959086
diversity_8,LaBSE,0.6821888646269452
diversity_5,LaBSE,0.6783443735057513
diversity_10,LaBSE,0.6765260993545308
diversity_3,EstBERT,0.6753060521875022
diversity_2,EstBERT,0.6726270996375485
diversity_9,LaBSE,0.6722242507855253
diversity_9,multi_e5,0.6715318157075123
diversity_0,EstBERT,0.6712968091563293
diversity_8,multi_e5,0.6711941717791822
diversity_1,EstBERT,0.6704845570809194
diversity_5,MiniLM_multi,0.6697814692187757
diversity_4,EstBERT,0.6669278060070114
diversity_5,EstBERT,0.6660615614701012
diversity_4,multi_e5,0.6639443092167551
diversity_7,bertMulti,0.6615332358321264
diversity_3,est-roberta,0.661432717504183
diversity_4,est-roberta,0.6590551758612905
diversity_10,multi_e5,0.6576376820681517
diversity_7,MiniLM-L12_multi,0.6567240491467788
diversity_6,bertMulti,0.6551543283523418
diversity_6,MiniLM-L12_multi,0.6549367406043103
diversity_1,est-roberta,0.6548760545535571
diversity_7,MiniLM_multi,0.6542632012666842
diversity_4,LaBSE,0.6542160877287296
diversity_5,MiniLM-L12_multi,0.6541004314504056
diversity_6,MiniLM_multi,0.6538761770756095
diversity_2,est-roberta,0.6533544057183118
diversity_6,EstBERT,0.6517138094008579
diversity_0,est-roberta,0.6510937488962515
diversity_5,est-roberta,0.6504656420100177
diversity_8,bertMulti,0.650286744325315
diversity_3,multi_e5,0.6447639625118985
diversity_6,est-roberta,0.644673132623597
diversity_4,MiniLM-L12_multi,0.6445167923799245
diversity_9,bertMulti,0.6439055654050494
diversity_4,MiniLM_multi,0.6359778650858372
diversity_9,est-roberta,0.635636006169804
diversity_7,est-roberta,0.6349117021275174
diversity_8,MiniLM_multi,0.6341289569372645
diversity_8,MiniLM-L12_multi,0.633340146256297
diversity_10,bertMulti,0.6325080832575674
diversity_2,multi_e5,0.6282642239559164
diversity_8,est-roberta,0.6273136662290429
diversity_10,distilbertMulti,0.6257117403198414
diversity_9,MiniLM_multi,0.6253079683188042
diversity_10,est-roberta,0.6239281725803913
diversity_10,MiniLM_multi,0.6204406030559281
diversity_9,MiniLM-L12_multi,0.6201915577637972
diversity_3,MiniLM_multi,0.6189068112256967
diversity_5,bertMulti,0.617287407753352
diversity_3,LaBSE,0.6172268581473948
diversity_10,MiniLM-L12_multi,0.6149282122676085
diversity_4,bertMulti,0.6139784018536598
diversity_3,MiniLM-L12_multi,0.612894926591392
diversity_7,EstBERT,0.6099642250069237
diversity_9,distilbertMulti,0.6072347382865959
diversity_1,multi_e5,0.6061771380446561
diversity_10,xml_roberta,0.6054141957495931
diversity_3,bertMulti,0.6051849093649919
diversity_8,EstBERT,0.6003620164521867
diversity_9,xml_roberta,0.599431157340729
diversity_8,xml_roberta,0.5983612263830272
diversity_2,bertMulti,0.5978724956530684
diversity_2,MiniLM_multi,0.5969932482616951
diversity_2,MiniLM-L12_multi,0.5945185519913332
diversity_2,LaBSE,0.5939886404779335
diversity_0,multi_e5,0.5929250825140918
diversity_1,bertMulti,0.5919583341972403
diversity_8,distilbertMulti,0.5904989504389659
diversity_7,xml_roberta,0.5885593321367315
diversity_0,bertMulti,0.5862334700377786
diversity_1,MiniLM_multi,0.5832410830292668
diversity_6,xml_roberta,0.5822735456408057
diversity_1,MiniLM-L12_multi,0.579048492486186
diversity_5,xml_roberta,0.5756637322849913
diversity_1,LaBSE,0.5756275714739337
diversity_9,EstBERT,0.5753001786845956
diversity_3,xml_roberta,0.5733973014286482
diversity_4,xml_roberta,0.5724220855301867
diversity_2,xml_roberta,0.5707578372540962
diversity_0,MiniLM-L12_multi,0.569578151667161
diversity_0,MiniLM_multi,0.5688646752427712
diversity_1,xml_roberta,0.5681637415350006
diversity_0,xml_roberta,0.5675047708760299
diversity_0,LaBSE,0.5570352610066233
diversity_7,distilbertMulti,0.5552037975736377
diversity_10,EstBERT,0.5549518831319656
diversity_6,distilbertMulti,0.5286305190003591
diversity_5,distilbertMulti,0.5079349031267246
diversity_4,distilbertMulti,0.48864769227733623
diversity_3,distilbertMulti,0.47826949639914035
diversity_2,distilbertMulti,0.46441334304956594
diversity_1,distilbertMulti,0.4599856318718548
diversity_0,distilbertMulti,0.45252253892191974
