EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
5,3,4,3,2,6,4,2,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; kikkas; vihm; salapärane; linn
5,4,4,3,2,6,4,2,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; kikkas; vihm; salapärane; linn
5,4,5,3,2,6,4,2,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; kikkas; vihm; salapärane; linn
5,5,4,3,2,4,4,3,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; kikkas; vihm; salapärane; linn
5,3,4,3,3,4,3,5,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; kikkas; vihm; salapärane; linn
5,3,6,3,3,6,4,3,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; vihm; salapärane; linn
5,4,6,3,6,6,5,4,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; vihm; salapärane; linn
5,3,6,3,6,4,5,5,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; kikkas; vihm; salapärane; linn
7,4,6,4,6,3,4,5,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; vihm; salapärane; linn
5,3,5,4,6,4,4,6,3,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; kikkas; vihm; salapärane; linn
4,3,3,4,4,4,4,5,4,12,haigus; kaupo; amazona; põllukultuur; ink; surnu; kikkas; vihm; salapärane; linn
