EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,6,1,1,0,3,4,0,2,15,armukolmnurk; film; komandör; stalin; nõukogu; kangelane; kosmodemjanskaja; liit; naiskangelanna
4,6,1,1,0,4,5,0,2,15,armukolmnurk; film; komandör; stalin; nõukogu; kangelane; kosmodemjanskaja; liit; naiskangelanna
4,6,1,1,0,4,5,1,2,15,armukolmnurk; film; komandör; stalin; nõukogu; kangelane; kosmodemjanskaja; liit; naiskangelanna
4,5,3,1,0,5,4,1,2,15,armukolmnurk; film; komandör; stalin; nõukogu; kangelane; kosmodemjanskaja; liit; naiskangelanna
4,5,2,1,0,6,5,2,2,15,armukolmnurk; film; komandör; stalin; nõukogu; kangelane; kosmodemjanskaja; liit; naiskangelanna
4,4,4,1,2,3,5,3,2,15,armukolmnurk; film; komandör; stalin; nõukogu; kangelane; kosmodemjanskaja; liit; naiskangelanna
4,4,4,4,2,3,4,4,2,15,armukolmnurk; film; komandör; stalin; nõukogu; kangelane; kosmodemjanskaja; liit; naiskangelanna
2,3,4,5,1,4,3,6,2,15,armukolmnurk; film; komandör; stalin; kosmodemjanskaja; kangelane; nõukogu; liit; naiskangelanna
2,4,4,5,2,3,3,5,3,15,armukolmnurk; film; komandör; stalin; kosmodemjanskaja; kangelane; nõukogu; liit; naiskangelanna
1,4,4,6,2,3,3,3,2,15,armukolmnurk; film; komandör; stalin; kangelane; nõukogu; kosmodemjanskaja; naiskangelanna
1,3,3,5,1,3,3,6,3,15,armukolmnurk; film; komandör; stalin; nõukogu; kosmodemjanskaja; naiskangelanna
