EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,1,2,3,2,1,2,1,0,11,karjuma; rusikas; palat; daniel; lahkuminek; rase; ants; signe; jõhkard; apaatsus
2,1,2,3,3,1,2,1,1,11,karjuma; paavel; palat; lahkuminek; daniel; rase; ants; signe; jõhkard; apaatsus
2,1,2,3,3,1,1,1,1,11,paavel; palat; lahkuminek; daniel; rase; ants; signe; jõhkard; apaatsus
2,1,2,4,3,1,2,1,1,11,rusikas; paavel; palat; daniel; rase; signe; ants; lahkuminek; jõhkard; apaatsus
2,1,2,4,3,5,3,3,1,11,karjuma; rusikas; paavel; palat; daniel; rase; signe; ants; lahkuminek; jõhkard; apaatsus
1,0,2,4,2,3,4,4,1,11,karjuma; rusikas; paavel; daniel; lahkuminek; rase; ants; signe; jõhkard; apaatsus
2,0,2,4,2,4,3,4,1,11,karjuma; rusikas; paavel; palat; daniel; lahkuminek; rase; ants; signe; apaatsus
2,0,1,1,2,3,4,4,1,11,paavel; palat; lahkuminek; daniel; ants; signe; apaatsus
1,0,1,2,1,3,4,3,2,11,rusikas; paavel; daniel; lahkuminek; palat; ants; signe; apaatsus
1,0,1,2,1,3,3,2,2,11,paavel; palat; lahkuminek; daniel; ants; signe; apaatsus
2,0,2,2,1,3,3,3,2,11,paavel; daniel; lahkuminek; palat; ants; signe; apaatsus
