EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,3,0,1,1,0,0,2,4,15,eesti; kirik; reimo; jurist; ühiskond; abielu; geiaktivine
1,3,0,1,1,0,0,2,3,15,abielu; eesti; kirik; reimo; geiaktivine; jurist; ühiskond
1,3,0,1,1,0,0,2,3,15,abielu; eesti; kirik; reimo; geiaktivine; jurist; ühiskond
1,3,0,1,1,0,0,3,3,15,abielu; eesti; kirik; reimo; geiaktivine; jurist; ühiskond
1,3,1,0,1,0,0,3,3,15,eesti; kirik; reimo; jurist; ühiskond; abielu; geiaktivine
1,3,3,2,1,1,0,4,3,15,eesti; kirik; reimo; jurist; ühiskond; abielu; tõnis; geiaktivine; ööklubi
2,2,1,2,1,2,1,4,4,15,politsei; eesti; kirik; reimo; jurist; ühiskond; abielu; haridus; tõnis; mets; geiaktivine; ööklubi
3,1,3,1,1,1,2,7,5,15,politsei; eesti; kirik; reimo; jurist; ühiskond; abielu; tõnis; mets; ööklubi
2,0,1,1,1,2,3,6,5,15,eesti; kirik; reimo; jurist; ühiskond; haridus; tõnis; mets; ööklubi
2,0,3,1,2,1,4,5,2,15,eesti; kirik; demokraatia; reimo; jurist; ühiskond; tõnis; mets; ööklubi
4,1,1,2,2,1,4,5,2,15,eesti; kirik; demokraatia; reimo; jurist; abielu; tõnis; mets; ööklubi
