EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,2,1,0,1,1,2,2,2,12,tsivilisatsioon; stoppard; kontsert; teater; kapitalism
3,2,1,0,1,1,2,2,1,12,tsivilisatsioon; stoppard; kontsert; teater; kapitalism
3,2,1,0,1,1,2,2,1,12,tsivilisatsioon; stoppard; kontsert; teater; kapitalism
3,2,2,0,1,1,2,2,1,12,tsivilisatsioon; stoppard; kontsert; teater; kapitalism
3,2,2,0,1,1,2,4,1,12,tsivilisatsioon; stoppard; elmo; nüganen; kapitalism; teater; kontsert
3,2,4,0,1,2,4,4,1,12,tsivilisatsioon; stoppard; elmo; nüganen; kapitalism; klassika; iseseisvuspäev; teater; kontsert
4,3,3,2,0,4,4,6,1,12,tsivilisatsioon; stoppard; elmo; nüganen; kapitalism; iseseisvuspäev; teater; kontsert
3,2,3,2,1,1,4,6,1,12,tsivilisatsioon; stoppard; revolutsioon; nüganen; elmo; kapitalism; utoopia; iseseisvuspäev; teater; kontsert
3,1,3,1,1,2,1,5,2,12,tsivilisatsioon; stoppard; nüganen; elmo; kapitalism; iseseisvuspäev; teater; kontsert
1,1,3,2,0,2,2,5,2,12,tsivilisatsioon; stoppard; nüganen; elmo; kontsert; kapitalism; iseseisvuspäev; teater; klassika
0,2,2,4,1,2,0,5,0,12,tsivilisatsioon; stoppard; revolutsioon; elmo; nüganen; kontsert; kapitalism; iseseisvuspäev; teater; klassika
