EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
6,4,3,4,2,3,3,3,2,13,pruut; kriitiline; realism; kitzberg; komöödia; vilde; vigane; kirjandus; kosjasõit
6,4,3,4,2,3,3,3,2,13,pruut; kriitiline; realism; kitzberg; komöödia; vilde; vigane; kirjandus; kosjasõit
6,4,3,4,2,3,3,3,2,13,pruut; kriitiline; realism; kitzberg; komöödia; vilde; vigane; kirjandus; kosjasõit
6,4,3,4,2,3,3,3,2,13,pruut; kriitiline; realism; kitzberg; komöödia; vilde; vigane; kirjandus; kosjasõit
6,4,2,4,2,2,2,4,2,13,pruut; kriitiline; realism; laulumäng; kitzberg; komöödia; vilde; vigane; kirjandus; kosjasõit
6,5,3,3,2,2,2,4,2,13,pruut; realism; laulumäng; kitzberg; komöödia; vilde; vigane; kirjandus; kosjasõit
7,5,3,4,1,7,3,2,2,13,pruut; kriitiline; realism; laulumäng; kitzberg; komöödia; ärkamisaeg; vilde; kirjandus; kosjasõit
2,6,3,3,1,5,4,3,2,13,pruut; kriitiline; realism; laulumäng; kitzberg; komöödia; ärkamisaeg; vilde; kirjandus; kosjasõit
2,5,3,5,1,5,4,3,3,13,pruut; laulumäng; kitzberg; komöödia; ärkamisaeg; vilde; vigane; kirjandus; kosjasõit
3,4,4,4,3,4,2,3,3,13,pruut; kriitiline; realism; kitzberg; komöödia; ärkamisaeg; vilde; vigane; kirjandus; kosjasõit
5,4,3,3,3,3,2,5,2,13,pruut; kriitiline; realism; laulumäng; kitzberg; komöödia; ärkamisaeg; vilde; vigane; kirjandus; kosjasõit
