EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,4,3,1,2,4,4,4,1,17,pere; piret; mälestus; lapsepõlv; näitleja; isa; hermine; kasvatama
1,4,3,2,2,4,4,4,1,17,pere; piret; mälestus; lapsepõlv; näitleja; isa; hermine; kasvatama
1,4,3,2,2,4,4,4,1,17,pere; piret; mälestus; lapsepõlv; näitleja; isa; hermine; kasvatama
1,4,3,2,2,4,4,4,1,17,pere; piret; mälestus; lapsepõlv; näitleja; isa; hermine; kasvatama
1,4,2,2,2,4,3,5,1,17,pere; piret; mälestus; lapsepõlv; näitleja; isa; hermine; kasvatama
1,5,3,2,2,7,7,6,1,17,pere; piret; mälestus; lapsepõlv; näitleja; isa; hermine; kasvatama
2,1,4,3,1,4,7,7,2,17,pere; piret; mälestus; pesamuna; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; kasvatama
1,3,6,0,1,7,8,6,2,17,pere; piret; mälestus; pesamuna; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; balletikool; kasvatama
1,3,5,3,2,5,4,5,2,17,pere; piret; pesamuna; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; balletikool; kasvatama
0,4,3,2,1,5,5,5,2,17,pere; piret; mälestus; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; balletikool; kasvatama
0,4,2,1,0,4,3,1,2,17,pere; piret; juuksur; lapsepõlv; näitleja; isa; balletikool; kasvatama
