EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,4,5,1,2,5,5,5,0,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht; nikerdamine
3,4,5,1,2,5,5,5,0,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht; nikerdamine
3,4,5,1,2,5,5,5,1,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht; nikerdamine
3,4,5,1,2,5,5,5,1,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht; nikerdamine
3,4,5,1,2,4,5,5,1,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht; nikerdamine
3,4,5,1,2,6,5,5,1,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht; nikerdamine
4,2,5,1,2,7,6,4,1,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht; nikerdamine
2,2,4,4,2,5,7,5,1,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht
5,1,3,3,1,5,4,6,1,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht
3,3,5,4,1,5,4,7,2,12,esinemine; spinning; ani; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht; nikerdamine
4,4,4,1,0,4,2,3,1,12,esinemine; spinning; karu; näitleja; elmar; muusika; endel; vanemuine; salulaht
