Diversity,Model,Score
diversity_6,MiniLM-L12_multi,0.36638755854377625
diversity_7,MiniLM-L12_multi,0.36070705159133953
diversity_8,MiniLM-L12_multi,0.35829008109193866
diversity_5,MiniLM-L12_multi,0.3536882968300667
diversity_9,MiniLM-L12_multi,0.34262975092502956
diversity_4,MiniLM-L12_multi,0.3306172561480869
diversity_10,MiniLM-L12_multi,0.3286111807964233
diversity_3,MiniLM-L12_multi,0.32010562849507634
diversity_0,MiniLM-L12_multi,0.3186632950764788
diversity_2,MiniLM-L12_multi,0.3186632950764788
diversity_1,MiniLM-L12_multi,0.31780859422177793
diversity_5,EstBERT,0.3024825205133513
diversity_6,LaBSE,0.29487475182005624
diversity_4,EstBERT,0.2942479019852601
diversity_7,LaBSE,0.293549079346293
diversity_1,EstBERT,0.29095690570084276
diversity_2,EstBERT,0.29095690570084276
diversity_0,EstBERT,0.29095690570084276
diversity_8,LaBSE,0.29058311339980586
diversity_3,EstBERT,0.29016325490719197
diversity_5,LaBSE,0.2891002148961385
diversity_9,LaBSE,0.28630381980420677
diversity_10,LaBSE,0.2830218692699343
diversity_3,est-roberta,0.2824982858845088
diversity_2,est-roberta,0.2823295012091452
diversity_4,est-roberta,0.28196207926729083
diversity_0,est-roberta,0.28156768132967824
diversity_1,est-roberta,0.28156768132967824
diversity_5,est-roberta,0.2758234166122453
diversity_4,LaBSE,0.27040913642887326
diversity_9,MiniLM_multi,0.2703927350837826
diversity_8,MiniLM_multi,0.26671032146006346
diversity_10,MiniLM_multi,0.2609296823938207
diversity_7,MiniLM_multi,0.25833888026031987
diversity_6,est-roberta,0.2573527803036317
diversity_6,EstBERT,0.253131300864789
diversity_3,LaBSE,0.25239226655506325
diversity_6,MiniLM_multi,0.2515997129232423
diversity_2,LaBSE,0.2467335733963701
diversity_8,est-roberta,0.24575929166292942
diversity_0,LaBSE,0.24459575808131018
diversity_1,LaBSE,0.24459575808131018
diversity_7,est-roberta,0.24442754274926617
diversity_7,bertMulti,0.24038228713151316
diversity_10,bertMulti,0.23580796160324025
diversity_5,MiniLM_multi,0.23487430497492418
diversity_7,EstBERT,0.23303956609361667
diversity_6,bertMulti,0.23276128321664957
diversity_8,bertMulti,0.23252072713244024
diversity_9,est-roberta,0.23156498684684962
diversity_9,bertMulti,0.225923340624708
diversity_10,est-roberta,0.22222213743047076
diversity_8,EstBERT,0.22000499686645195
diversity_4,MiniLM_multi,0.21994510088485836
diversity_0,MiniLM_multi,0.21806908338384087
diversity_2,MiniLM_multi,0.21774228599821993
diversity_1,MiniLM_multi,0.21774228599821993
diversity_3,MiniLM_multi,0.21731493557086953
diversity_9,EstBERT,0.21573719213554096
diversity_10,EstBERT,0.2115301957626519
diversity_10,multi_e5,0.20740720419835487
diversity_5,bertMulti,0.20500706663954857
diversity_3,bertMulti,0.2007431181076692
diversity_2,bertMulti,0.2007431181076692
diversity_1,bertMulti,0.2007431181076692
diversity_0,bertMulti,0.20037274773729882
diversity_4,bertMulti,0.20034629271084378
diversity_9,multi_e5,0.19123182005663947
diversity_2,multi_e5,0.1764750938441599
diversity_3,multi_e5,0.17572188871595476
diversity_8,multi_e5,0.17519525528555457
diversity_4,multi_e5,0.1748197401822273
diversity_1,multi_e5,0.17435610716634967
diversity_7,multi_e5,0.17392151032566408
diversity_0,multi_e5,0.17332632132038736
diversity_5,multi_e5,0.17315080726329438
diversity_6,multi_e5,0.17287375180241538
diversity_10,distilbertMulti,0.14279441514606633
diversity_9,distilbertMulti,0.13401450282126237
diversity_8,distilbertMulti,0.12426618211318934
diversity_7,distilbertMulti,0.12087799598635512
diversity_6,distilbertMulti,0.1127374193860262
diversity_5,distilbertMulti,0.1117264165000233
diversity_0,distilbertMulti,0.1111854808275087
diversity_4,distilbertMulti,0.11083825860528648
diversity_3,distilbertMulti,0.11083825860528648
diversity_2,distilbertMulti,0.11083825860528648
diversity_1,distilbertMulti,0.11083825860528648
diversity_8,xml_roberta,0.0
diversity_7,xml_roberta,0.0
diversity_6,xml_roberta,0.0
diversity_5,xml_roberta,0.0
diversity_4,xml_roberta,0.0
diversity_9,xml_roberta,0.0
diversity_3,xml_roberta,0.0
diversity_2,xml_roberta,0.0
diversity_1,xml_roberta,0.0
diversity_0,xml_roberta,0.0
diversity_10,xml_roberta,0.0
