Diversity,Average Score
diversity_5,0.16785805453088445
diversity_6,0.16589311791388675
diversity_7,0.16351500926112494
diversity_4,0.16290042864718934
diversity_3,0.16061116996868346
diversity_0,0.16015757907828773
diversity_1,0.1601119528030863
diversity_2,0.15992972479950754
diversity_8,0.15935436892086072
diversity_10,0.15708005792743782
diversity_9,0.15687377148612958
