Diversity,Average Score
diversity_5,0.21620589380328803
diversity_6,0.21574650654006522
diversity_7,0.21391599038715198
diversity_8,0.2125922187791526
diversity_9,0.21086646092200212
diversity_10,0.2102582940667736
diversity_4,0.20924286291252522
diversity_3,0.2055308485379578
diversity_2,0.20494244799313024
diversity_0,0.2043041414952606
diversity_1,0.2042898565790149
