Diversity,Model,Mean Score
6.0,multi_e5,0.3772638252922911
7.0,multi_e5,0.37699007460165873
8.0,multi_e5,0.3738144697802421
9.0,multi_e5,0.3670065524574038
10.0,multi_e5,0.3644393281106387
5.0,multi_e5,0.3570899601281008
4.0,multi_e5,0.33850315114118
7.0,MiniLM-L12_multi,0.32950885862758067
3.0,multi_e5,0.3289888006268725
2.0,multi_e5,0.32806116526296264
