Diversity,Highest Average Score
0.0,0.26719425867581187
1.0,0.26709370563408236
2.0,0.26709370563408236
3.0,0.26818497547535214
4.0,0.27646471214066676
5.0,0.2962084397991261
6.0,0.31265966704434195
7.0,0.3139630302188352
8.0,0.32224165778990344
9.0,0.3048830259246926
10.0,0.30203435477300283
