Diversity,Average Score
diversity_8,0.4018841340155553
diversity_9,0.40039742096229314
diversity_7,0.3996806817549135
diversity_10,0.3994218627466678
diversity_6,0.39600104268318925
diversity_5,0.37528574037209794
diversity_4,0.36105838627847286
diversity_3,0.3538917297532995
diversity_2,0.352392858103284
diversity_1,0.35209500989758413
diversity_0,0.35155524251205655
