Diversity,Highest Average Score
0.0,0.3288003847001525
1.0,0.32955574532393417
2.0,0.32955574532393417
3.0,0.33027936810638053
4.0,0.34490558666384263
5.0,0.37250879960825783
6.0,0.3902930202943103
7.0,0.3968650265999337
8.0,0.38038493467221535
9.0,0.3822017692489829
10.0,0.391732982980403
