EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
6,8,3,6,2,2,8,4,0,12,uno; tammer; loop; playboy; enno; laulasmaa; muusika; austraalia; abikaasa; habe
6,8,3,6,3,2,7,4,0,12,uno; tammer; loop; playboy; enno; laulasmaa; muusika; austraalia; abikaasa; habe
6,9,3,6,4,2,7,4,0,12,uno; tammer; loop; playboy; enno; laulasmaa; muusika; austraalia; abikaasa; habe
7,8,3,6,4,3,7,4,0,12,uno; tammer; loop; playboy; enno; laulasmaa; muusika; austraalia; habe; abikaasa
8,8,7,6,5,3,8,4,0,12,tammer; enno; laulasmaa; austraalia; triatlon; uno; loop; playboy; muusika; abikaasa; habe
9,7,5,7,5,7,8,4,0,12,tammer; enno; laulasmaa; austraalia; triatlon; uno; loop; playboy; muusika; abikaasa; habe
8,6,7,8,5,7,7,4,0,12,tammer; enno; laulasmaa; austraalia; triatlon; uno; loop; playboy; muusika; abikaasa; habe
4,8,7,9,6,9,6,4,0,12,tammer; enno; austraalia; triatlon; uno; loop; playboy; abikaasa; muusika; habe
3,8,9,5,7,5,5,4,0,12,tammer; enno; laulasmaa; austraalia; triatlon; uno; loop; playboy; abikaasa; muusika; habe
3,6,8,5,7,8,5,5,0,12,tammer; enno; laulasmaa; austraalia; triatlon; uno; loop; playboy; abikaasa; muusika; habe
3,7,7,5,7,6,6,6,0,12,uno; tammer; loop; playboy; enno; abikaasa; austraalia; habe; muusika; triatlon
