EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
14,8,10,9,7,9,8,8,0,25,realism; sõjaromaan; roland; uus; esimene; ludwig; louis; sõja; maailmasõda; jünger; maria; erich; torseless; ferdinand; renn; remark; ernst
14,9,11,10,8,10,8,8,0,25,realism; sõjaromaan; roland; uus; esimene; ludwig; louis; sõja; maailmasõda; jünger; maria; erich; torseless; ferdinand; renn; remark; ernst
16,9,10,10,9,10,9,10,0,25,realism; sõjaromaan; roland; uus; esimene; ludwig; louis; sõja; maailmasõda; jünger; maria; erich; torseless; ferdinand; renn; remark; ernst
16,7,11,10,12,9,10,10,0,25,realism; sõjaromaan; roland; uus; esimene; ludwig; louis; sõja; maailmasõda; jünger; maria; erich; torseless; ferdinand; renn; remark; ernst
15,6,9,11,13,10,10,12,0,25,realism; sõjaromaan; roland; uus; esimene; ludwig; louis; sõja; maailmasõda; jünger; maria; erich; torseless; ferdinand; renn; remark; ernst
15,9,10,11,15,13,11,12,0,25,realism; sõjaromaan; roland; uus; esimene; ludwig; louis; sõja; maailmasõda; jünger; maria; erich; torseless; ferdinand; renn; remark; ernst
4,9,7,14,15,11,14,12,0,25,realism; sõjaromaan; uus; roland; esimene; sõja; ludwig; louis; jünger; maailmasõda; maria; erich; torseless; ferdinand; renn; remark; ernst
4,7,6,14,15,11,15,12,0,25,realism; uus; roland; esimene; sõja; ludwig; louis; jünger; maailmasõda; maria; erich; torseless; ferdinand; renn; remark; ernst
4,7,6,14,15,9,11,14,0,25,realism; uus; roland; esimene; sõja; ludwig; louis; jünger; maailmasõda; maria; erich; torseless; ferdinand; renn; remark; ernst
4,8,6,14,16,5,12,14,0,25,realism; uus; roland; esimene; sõja; ludwig; louis; jünger; maailmasõda; maria; erich; torseless; ferdinand; renn; remark; ernst
4,7,9,14,15,10,11,13,0,25,realism; uus; roland; esimene; sõja; ludwig; louis; jünger; maailmasõda; maria; erich; torseless; ferdinand; renn; remark; ernst
