EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,2,2,1,1,3,2,4,1,15,marco; poeetiline; graafikatraditsioon; poliitiline; kunstihoone; graafikatriennaal; kuraator
1,2,2,1,1,3,2,4,1,15,marco; poeetiline; graafikatraditsioon; poliitiline; kunstihoone; graafikatriennaal; kuraator
1,2,2,1,1,3,2,4,0,15,poeetiline; graafikatraditsioon; poliitiline; kunstihoone; graafikatriennaal; kuraator
1,2,2,1,1,3,2,4,0,15,poeetiline; graafikatraditsioon; poliitiline; kunstihoone; graafikatriennaal; kuraator
1,2,1,1,1,2,2,4,0,15,kuraator; graafikatraditsioon; poliitiline; graafikatriennaal; kunstihoone
1,2,0,1,1,0,2,3,0,15,graafikatraditsioon; kunstihoone; graafikatriennaal; kuraator
1,2,0,1,0,1,2,2,0,15,graafikatraditsioon; kuraator; graafikatriennaal; kunstihoone
3,2,0,0,0,1,3,1,0,15,marco; poeetiline; tartu; graafikatraditsioon; poliitiline; graafikatriennaal; kunstihoone
1,1,0,1,0,1,2,1,0,15,graafikatraditsioon; soans; graafikatriennaal; tartu; kunstihoone
0,1,0,3,0,2,3,1,0,15,soans; härm; poeetiline; graafikatraditsioon; poliitiline; kunstihoone; graafikatriennaal; kuraator
1,1,1,2,0,2,3,1,0,15,soans; marco; härm; hanno; poeetiline; graafikatraditsioon; graafikatriennaal; kunstihoone
