EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,1,1,0,1,1,1,1,0,10,signe; pavel; ants
2,1,1,0,1,1,1,1,0,10,signe; pavel; ants
2,1,1,0,1,1,1,1,0,10,signe; pavel; ants
2,1,1,0,1,1,1,1,0,10,signe; pavel; ants
2,1,1,0,1,1,1,1,0,10,signe; pavel; ants
2,1,1,0,1,1,1,1,0,10,signe; pavel; ants
1,2,1,0,1,1,1,1,0,10,signe; pavel; ants
1,2,1,1,1,1,1,1,0,10,signe; pavel; ants
1,1,2,0,1,1,1,1,0,10,signe; pavel; ants
1,1,2,0,1,1,3,1,0,10,ants; heinküla; signe; pavel
1,1,2,0,1,0,1,1,0,10,signe; pavel; ants
