EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,2,0,0,2,0,0,0,0,12,kontseptualism; kuraator
1,2,0,0,2,0,0,0,0,12,kontseptualism; kuraator
1,2,0,0,2,0,0,0,0,12,kontseptualism; kuraator
1,2,0,0,2,0,0,0,0,12,kontseptualism; kuraator
1,2,0,0,2,0,0,0,0,12,kontseptualism; kuraator
1,2,0,0,2,0,0,0,0,12,kontseptualism; kuraator
0,1,0,0,2,0,0,0,0,12,kontseptualism; kuraator
1,1,1,0,2,0,0,0,0,12,kontseptualism; kuraator
1,1,0,0,2,0,2,0,0,12,kriitika; kontseptualism; kuraator; meedium
0,1,1,1,2,2,1,0,0,12,žest; kaasaegne; kontseptualism; kuraator
0,1,2,1,2,1,0,0,0,12,kunst; kaasaegne; kontseptualism; kuraator
