EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,5,3,1,1,3,3,2,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
0,5,3,1,1,3,3,2,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
0,5,3,1,1,3,3,2,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
0,5,3,1,1,3,3,2,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
0,5,3,1,1,3,3,2,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
1,5,3,1,1,3,3,2,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
0,4,2,1,1,3,3,2,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
0,2,3,1,1,4,4,3,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
0,5,2,0,0,4,3,3,1,15,kirik; eelarve; kriis; lennupäev; euroopa; liit
2,3,1,2,0,4,2,3,1,15,euroopa; eelarve; kriis; liit
4,2,2,2,0,3,3,3,1,15,sotsiaaldemokraatlik; eelarve; erakond; kriis; euroopa; liit
