EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,2,1,2,1,1,1,1,0,12,tantsupidu; tänutunne; isetegemine
1,2,1,2,1,1,1,1,0,12,tantsupidu; tänutunne; isetegemine
1,2,1,2,1,1,1,1,0,12,tantsupidu; tänutunne; isetegemine
1,2,1,2,1,1,1,1,0,12,tantsupidu; tänutunne; isetegemine
1,2,1,2,1,1,1,1,0,12,tantsupidu; tänutunne; isetegemine
1,2,1,2,1,1,1,1,0,12,tantsupidu; tänutunne; isetegemine
1,2,2,2,1,1,1,2,0,12,tantsupidu; tänutunne; isetegemine
1,2,2,2,1,1,1,2,0,12,tantsupidu; tänutunne; isetegemine; mait
2,2,1,1,1,1,1,2,0,12,tantsupidu; tänutunne; isetegemine; metsamaa
2,1,1,0,0,3,1,2,0,12,tantsupidu; tänutunne; soomaa; isetegemine; vaike
3,2,1,0,1,3,1,1,0,12,tantsupidu; tänutunne; soomaa; isetegemine; hing; vaike
