EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,1,0,0,0,1,3,2,1,14,andres; rapla; margus; näitleja; tooming
1,1,0,0,0,1,3,2,1,14,andres; rapla; margus; näitleja; tooming
1,1,0,0,0,1,3,2,1,14,andres; rapla; margus; näitleja; tooming
1,1,0,0,0,1,3,2,1,14,andres; rapla; margus; näitleja; tooming
1,1,0,0,0,1,3,2,1,14,andres; rapla; margus; näitleja; tooming
1,1,0,0,0,1,3,2,1,14,andres; rapla; margus; näitleja; tooming
2,0,0,0,0,2,4,2,1,14,andres; tooming; näitleja; margus; rapla; jaan
1,2,1,0,2,2,4,2,1,14,andres; tooming; näitleja; margus; rapla; jaan
2,2,0,0,2,1,4,1,1,14,andres; tooming; näitleja; margus; jaan; rapla; ehin
2,1,0,0,2,0,2,0,1,14,andres; jaan; rapla; näitleja; tooming
2,1,0,0,2,3,2,0,0,14,andres; jaan; rapla; lavakas; tooming
