Model,Average Score
LaBSE,0.050250331668675326
MiniLM_multi,0.036951813835433306
MiniLM-L12_multi,0.03500112453262373
multi_e5,0.032479602894334575
est-roberta,0.02172185088628939
EstBERT,0.019692901365607533
xml_roberta,0.018914213262475298
distilbertMulti,0.014195346563767615
bertMulti,0.00510782839659845
