Diversity,Average Score
diversity_6,0.08696847556754678
diversity_7,0.08483323486756293
diversity_5,0.08443780337850686
diversity_2,0.08295663071061535
diversity_3,0.08295111924677054
diversity_1,0.08294078175685789
diversity_0,0.08282662379547771
diversity_4,0.08263542940558191
diversity_8,0.0820754144169607
diversity_9,0.08078978370960369
diversity_10,0.0778881073426567
