Diversity,Model,Mean Score
7.0,multi_e5,0.09181228086435345
6.0,multi_e5,0.08851747452753644
8.0,multi_e5,0.08428800427553437
5.0,multi_e5,0.08397030257324375
4.0,multi_e5,0.08334502688669355
0.0,multi_e5,0.08329250062802694
2.0,multi_e5,0.08313817964037262
3.0,multi_e5,0.08313817964037262
1.0,multi_e5,0.08313817964037262
7.0,LaBSE,0.08090256297837138
