Diversity,Highest Average Score
0.0,0.12463803427490218
1.0,0.12463803427490218
2.0,0.12463803427490218
3.0,0.12463803427490218
4.0,0.12429603343948029
5.0,0.12610329967399111
6.0,0.14234000729614765
7.0,0.15016036270422234
8.0,0.1348693603485915
9.0,0.13061206039211715
10.0,0.12182087823406194
