EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,1,7,2,4,1,4,3,2,16,koer; jahimees; prints; kahupea; heinrich; purje; hoffmann; mooramees; hirm; luuleruum; piits; pille-riin; pöial
4,0,7,2,4,1,2,3,3,16,koer; jahimees; prints; kahupea; heinrich; purje; hoffmann; mooramees; hirm; luuleruum; piits; pille-riin; pöial
3,0,8,2,4,2,0,4,3,16,koer; jahimees; prints; kahupea; heinrich; purje; hoffmann; mooramees; hirm; luuleruum; piits; pille-riin; pöial
3,0,5,2,4,3,0,4,3,16,koer; jahimees; prints; kahupea; heinrich; mooramees; hirm; hoffmann; luuleruum; pille-riin; pöial
3,0,4,2,4,3,3,3,3,16,koer; jahimees; prints; kahupea; heinrich; mooramees; hirm; hoffmann; luuleruum; pille-riin; pöial
3,1,5,1,3,4,4,3,3,16,koer; jahimees; prints; kahupea; purje; heinrich; mooramees; hirm; hoffmann; luuleruum; pille-riin; pöial
3,2,5,2,3,3,4,4,3,16,koer; jahimees; prints; heinrich; purje; mooramees; hirm; hoffmann; luuleruum; pille-riin; pöial
1,1,3,2,5,2,4,4,3,16,koer; prints; heinrich; purje; mooramees; hoffmann; hirm; luuleruum; pille-riin; pöial
0,0,4,2,3,3,5,4,4,16,koer; prints; mooramees; heinrich; purje; hoffmann; hirm; luuleruum; pille-riin
0,0,3,2,2,3,5,3,3,16,koer; prints; heinrich; mooramees; hoffmann; luuleruum; pille-riin; pöial
1,0,3,2,3,3,5,3,3,16,koer; prints; heinrich; mooramees; purje; hoffmann; hirm; luuleruum; pille-riin
