EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,3,7,2,0,6,6,5,2,11,mereriik; hierarhia; meremees; meri; peeter; eesti; merekaru; järvelaid; mereakadeemia
3,3,7,2,0,6,6,5,2,11,mereriik; hierarhia; meremees; meri; peeter; eesti; merekaru; järvelaid; mereakadeemia
3,3,7,2,0,5,6,5,2,11,mereriik; hierarhia; meremees; meri; peeter; eesti; merekaru; järvelaid; mereakadeemia
2,3,7,2,0,5,5,5,2,11,mereriik; hierarhia; meremees; meri; peeter; eesti; merekaru; järvelaid; mereakadeemia
2,2,4,2,0,3,4,3,2,11,mereriik; hierarhia; meremees; peeter; meri; eesti; merekaru; järvelaid; mereakadeemia
2,2,3,2,1,1,4,3,2,11,mereriik; hierarhia; meremees; peeter; eesti; merekaru; järvelaid; mereakadeemia
2,2,3,3,1,0,1,2,2,11,mereriik; hierarhia; meremees; peeter; eesti; järvelaid; mereakadeemia
1,0,1,2,0,1,1,1,2,11,hierarhia; eesti; traditsioon; järvelaid; mereakadeemia
1,0,1,3,1,1,3,0,3,11,mereriik; hierarhia; peeter; eesti; merekaru; järvelaid; mereakadeemia
0,0,1,2,1,1,1,0,3,11,mereriik; hierarhia; peeter; eesti; merekaru; mereakadeemia
0,1,1,0,1,1,2,0,3,11,mereriik; hierarhia; peeter; eesti; merekaru; järvelaid; mereakadeemia
