EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,0,3,2,3,1,1,2,0,19,uudiste; kettaheide; hele; annely; mälberg; laulmine; näitleja; mall; andres
1,0,4,1,3,1,1,2,0,19,uudiste; kettaheide; hele; annely; mälberg; laulmine; näitleja; mall; andres
1,0,3,1,4,1,1,3,0,19,uudiste; kettaheide; hele; everaus; annely; mälberg; laulmine; näitleja; toimetaja; mall; andres
1,0,4,1,5,2,2,2,0,19,uudiste; kettaheide; hele; everaus; annely; mälberg; laulmine; näitleja; peebo; toimetaja; mall; anu; andres; lamp
2,0,3,1,5,1,3,2,0,19,uudiste; kettaheide; hele; everaus; annely; mälberg; laulmine; näitleja; peebo; mall; anu; lamp
1,0,2,1,5,1,3,2,0,19,uudiste; hele; everaus; annely; mälberg; laulmine; näitleja; peebo; mall; anu; lamp
0,0,4,2,5,4,3,4,0,19,hele; everaus; annely; gerd; mälberg; laulmine; näitleja; peebo; toimetaja; mall; anu; andres; lamp
1,0,2,1,6,3,3,3,0,19,uudiste; hele; everaus; annely; mälberg; peebo; toimetaja; mall; anu; lamp
1,1,2,3,5,4,2,3,0,19,uudiste; hele; everaus; annely; gerd; mälberg; orel; näitleja; peebo; toimetaja; mall; anu; lamp
1,1,2,5,5,3,2,3,0,19,uudiste; kettaheide; hele; everaus; annely; gerd; mälberg; näitleja; peebo; toimetaja; mall; anu; lamp
0,0,2,3,6,4,3,2,0,19,hele; everaus; arst; annely; gerd; mälberg; orel; peebo; toimetaja; mall; anu; andres; lamp
