Diversity,Model,Score
diversity_3,EstBERT,0.4755543328647044
diversity_6,multi_e5,0.473296712914231
diversity_4,EstBERT,0.4703848125081355
diversity_2,EstBERT,0.47031037783166263
diversity_1,EstBERT,0.46340448019950087
diversity_0,EstBERT,0.46147833332817856
diversity_5,multi_e5,0.45926640341178526
diversity_6,LaBSE,0.4532216594226398
diversity_7,multi_e5,0.4519885029114905
diversity_4,multi_e5,0.44959282728890576
diversity_7,LaBSE,0.4490307906890724
diversity_9,LaBSE,0.4486518294800028
diversity_9,distilbertMulti,0.43916397655110245
diversity_8,LaBSE,0.43912163632816364
diversity_8,multi_e5,0.43833438820667925
diversity_3,multi_e5,0.4371395510759546
diversity_10,LaBSE,0.43639609117614797
diversity_5,LaBSE,0.4362535581034033
diversity_5,EstBERT,0.4358808929145616
diversity_9,multi_e5,0.4342352843855682
diversity_10,distilbertMulti,0.4321626037409061
diversity_10,multi_e5,0.4321170093809412
diversity_2,multi_e5,0.42482112990304427
diversity_4,LaBSE,0.42399106862922653
diversity_8,distilbertMulti,0.4235134748769939
diversity_5,MiniLM_multi,0.4210808919322851
diversity_6,bertMulti,0.4166234942054085
diversity_1,multi_e5,0.4152602289876542
diversity_4,MiniLM_multi,0.414923362480122
diversity_6,MiniLM_multi,0.41440449437998456
diversity_7,bertMulti,0.41344590742552556
diversity_8,bertMulti,0.40963632875075084
diversity_0,multi_e5,0.4094653173432843
diversity_2,est-roberta,0.40928053466237163
diversity_7,distilbertMulti,0.409169255905582
diversity_5,MiniLM-L12_multi,0.4087601740317169
diversity_3,LaBSE,0.4086550831635971
diversity_0,est-roberta,0.4085511420792639
diversity_7,MiniLM_multi,0.4085259428203185
diversity_1,est-roberta,0.4081533813719056
diversity_3,MiniLM_multi,0.40218421372897634
diversity_9,bertMulti,0.4014022136513106
diversity_9,xml_roberta,0.4005907503372673
diversity_10,xml_roberta,0.3990375265381715
diversity_10,bertMulti,0.39764808959339404
diversity_6,MiniLM-L12_multi,0.39750637766182145
diversity_3,est-roberta,0.39674066769526006
diversity_7,MiniLM-L12_multi,0.3962542892741551
diversity_8,xml_roberta,0.395848989260367
diversity_8,MiniLM_multi,0.39431621316038246
diversity_2,MiniLM_multi,0.39411736977332956
diversity_5,bertMulti,0.39289678959957597
diversity_1,MiniLM_multi,0.3904986248987797
diversity_2,LaBSE,0.38958502811830986
diversity_8,MiniLM-L12_multi,0.3895747178422617
diversity_6,distilbertMulti,0.3883877426943732
diversity_9,MiniLM_multi,0.3877161925717137
diversity_4,MiniLM-L12_multi,0.38748148301360374
diversity_4,est-roberta,0.3872703746774954
diversity_4,bertMulti,0.3865949287879112
diversity_9,MiniLM-L12_multi,0.3854963581214871
diversity_0,MiniLM_multi,0.3840162107080322
diversity_3,bertMulti,0.3830611611423015
diversity_7,xml_roberta,0.38288728535826055
diversity_1,LaBSE,0.3796651557745469
diversity_3,MiniLM-L12_multi,0.37887784868306024
diversity_6,xml_roberta,0.3762104238736076
diversity_10,MiniLM_multi,0.3756858688315087
diversity_2,bertMulti,0.37542426384531646
diversity_10,MiniLM-L12_multi,0.37446444548934227
diversity_2,MiniLM-L12_multi,0.37321004044688255
diversity_5,est-roberta,0.37143262835471297
diversity_1,MiniLM-L12_multi,0.3714214415233507
diversity_0,LaBSE,0.37084896766269315
diversity_6,est-roberta,0.37069016321273807
diversity_1,bertMulti,0.3696193931197801
diversity_0,MiniLM-L12_multi,0.36775411348102266
diversity_9,est-roberta,0.36759428420354634
diversity_7,est-roberta,0.36729672641695343
diversity_6,EstBERT,0.36654689644434224
diversity_5,distilbertMulti,0.36621786841278586
diversity_0,bertMulti,0.36512026797114516
diversity_5,xml_roberta,0.36254004943762425
diversity_8,est-roberta,0.36135684436058535
diversity_10,est-roberta,0.35906288740976566
diversity_4,xml_roberta,0.3588567300003059
diversity_3,xml_roberta,0.3553252084173137
diversity_4,distilbertMulti,0.35078715545433814
diversity_2,xml_roberta,0.34966962195870865
diversity_1,xml_roberta,0.34637703606163356
diversity_0,xml_roberta,0.3437482065578041
diversity_3,distilbertMulti,0.34035765394640527
diversity_7,EstBERT,0.33532257724788683
diversity_2,distilbertMulti,0.3296071812222483
diversity_1,distilbertMulti,0.32361658742205696
diversity_8,EstBERT,0.31448895963666346
diversity_0,distilbertMulti,0.31148755792138144
diversity_9,EstBERT,0.305010013015689
diversity_10,EstBERT,0.2997100800815971
