Diversity,Average Score
diversity_5,0.48465623959983833
diversity_6,0.48342802912304683
diversity_7,0.48072518514941975
diversity_8,0.4754866363097931
diversity_4,0.47545058444912247
diversity_9,0.4724261134032806
diversity_10,0.4687255026429146
diversity_3,0.4661251150375105
diversity_2,0.4553397762458507
diversity_1,0.44710856064141247
diversity_0,0.4406627450546583
