Diversity,Highest Average Score
0.0,0.3521873384470134
1.0,0.3470900694926753
2.0,0.33986681900639587
3.0,0.3143624901500289
4.0,0.2987855367170383
5.0,0.2817199478415939
6.0,0.27411405690494955
7.0,0.2775143232193026
8.0,0.2742311275612359
9.0,0.27999875580693434
10.0,0.27561961647552463
