EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
7,5,7,3,4,6,5,7,3,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
7,5,6,3,4,6,5,7,3,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
7,5,5,3,4,5,5,7,3,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
7,6,5,3,4,5,5,7,3,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
7,5,6,3,5,5,5,7,3,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
6,4,6,4,5,4,6,5,3,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
4,5,4,4,4,6,6,5,3,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
3,4,3,4,5,6,5,6,3,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
3,5,4,4,4,5,6,6,4,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
3,4,4,4,4,5,5,5,4,10,toimetus; direktor; saade; režissöör; koosolek; stuudio; televisioon
3,4,5,4,4,5,4,5,2,10,toimetus; direktor; saade; koosolek; stuudio; televisioon
