EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,0,3,0,0,0,3,0,0,15,karjatse; kultuuripealinn; soome-ugri; ossinovski; toomas
1,0,3,0,0,0,3,0,0,15,karjatse; kultuuripealinn; soome-ugri; ossinovski; toomas
1,0,3,0,0,0,3,0,0,15,karjatse; kultuuripealinn; soome-ugri; ossinovski; toomas
1,0,2,0,0,0,3,0,0,15,karjatse; soome-ugri; ossinovski; toomas
1,0,2,0,0,0,3,0,0,15,karjatse; soome-ugri; ossinovski; toomas
1,0,3,0,0,0,4,0,0,15,karjatse; soome-ugri; ossinovski; tõnu; toomas
1,0,3,0,0,1,4,0,0,15,karjatse; soome-ugri; ossinovski; tõnu; toomas
0,0,1,1,0,1,4,0,0,15,karjatse; soome-ugri; ossinovski; toomas
0,1,1,0,0,1,4,0,0,15,karjatse; ossinovski; soome-ugri; toomas
1,0,2,0,0,2,4,1,0,15,karjatse; vladimir; kultuuripealinn; soome-ugri; ossinovski; tõnu
1,0,2,1,0,1,2,1,0,15,jevgeni; vladimir; kultuuripealinn; soome-ugri; ossinovski
