EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,1,1,0,0,2,2,3,0,13,ajaloomuuseum; keldriruum; suurgild; näitus; mündikogu
2,1,1,0,0,2,2,3,0,13,ajaloomuuseum; keldriruum; suurgild; näitus; mündikogu
2,1,1,0,0,2,2,3,0,13,ajaloomuuseum; keldriruum; suurgild; näitus; mündikogu
2,1,1,0,0,2,2,3,0,13,ajaloomuuseum; keldriruum; suurgild; näitus; mündikogu
2,1,1,0,0,2,2,3,0,13,ajaloomuuseum; keldriruum; suurgild; näitus; mündikogu
2,1,2,0,0,1,1,2,0,13,keldriruum; ajaloomuuseum; alatalu; suurgild; mündikogu
1,2,2,0,0,0,0,1,0,13,ajaloomuuseum; interaktiivne; alatalu; mündikogu
0,3,3,1,0,0,0,1,0,13,ajaloomuuseum; interaktiivne; alatalu; mündikogu
1,2,1,1,0,1,0,1,0,13,leimus; ajaloomuuseum; interaktiivne; alatalu; suurgild; mündikogu
2,0,2,1,0,1,0,1,0,13,suurgild; leimus; ajaloomuuseum; interaktiivne; alatalu; epp
1,0,2,1,0,1,0,2,0,13,leimus; epp; interaktiivne; alatalu; suurgild
