EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
8,8,7,7,1,8,6,7,6,14,õppimine; taristu; soome; tuletis; johannes; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
8,6,7,7,1,8,6,7,7,14,õppimine; taristu; soome; tuletis; johannes; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
9,6,9,7,2,8,8,6,7,14,õppimine; taristu; soome; tuletis; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
9,6,11,7,2,9,8,6,7,14,õppimine; taristu; soome; tuletis; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
10,8,11,7,2,10,9,7,7,14,õppimine; taristu; soome; tuletis; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
11,7,9,6,2,10,10,8,7,14,õppimine; taristu; soome; tuletis; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
12,7,8,9,6,9,8,7,6,14,taristu; õppimine; soome; tuletis; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
9,8,6,8,7,7,9,7,5,14,õppimine; taristu; soome; tuletis; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
7,6,5,8,7,8,8,9,9,14,õppimine; taristu; soome; tuletis; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
5,6,6,12,8,6,9,8,7,14,õppimine; taristu; soome; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
6,8,7,10,9,7,5,8,7,14,taristu; õppimine; soome; tuletis; johannes; mika; sõnavõistlus; keränen; aavik; keelevõistlus; laen; eesti; keel; võimatu
