EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
8,5,4,7,2,9,9,8,6,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; parvlaev; arvo
8,5,5,7,2,9,9,9,6,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; parvlaev; tööjõupuudus; arvo
8,6,6,7,2,9,8,9,6,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; parvlaev; tööjõupuudus; arvo
8,6,10,7,2,9,8,9,6,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; hendrik; parvlaev; tööjõupuudus; arvo
8,5,8,8,3,8,12,11,6,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; hendrik; parvlaev; arvo
8,6,10,10,4,10,8,9,6,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; hendrik; parvlaev; arvo
8,4,10,9,9,11,12,11,5,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; hendrik; parvlaev; arvo
5,6,10,10,10,9,7,12,4,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; hendrik; parvlaev; tööjõupuudus; arvo
4,7,10,10,12,9,9,12,3,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; hendrik; parvlaev; arvo
4,7,10,10,11,8,9,12,3,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; hendrik; parvlaev; arvo
4,5,11,10,11,8,8,11,4,18,ukraina; ühisgümnaasium; petser; jaekaubandus; staadion; mari; korvpall; pärt; toomas; ilves; rebane; kalev; hendrik; parvlaev; arvo
