EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
8,7,5,9,4,5,3,6,8,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
8,8,5,9,4,5,3,7,8,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
8,8,5,9,4,5,4,8,8,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
7,8,7,9,3,6,5,8,8,14,autor; kirjanik; hint; liiber; saaremaa; koguma; raamatukogu; käekiri; saar
7,8,7,9,3,6,7,8,8,14,autor; kirjanik; hint; liiber; saaremaa; koguma; raamatukogu; käekiri; saar
8,8,8,9,6,7,9,9,8,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
7,8,7,8,6,8,8,9,7,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
8,9,9,9,7,6,8,9,7,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
9,7,10,8,8,10,9,10,7,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
9,9,9,7,8,10,8,9,7,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
9,7,9,8,8,10,8,9,7,14,autor; kana; saaremaa; kirjanik; hint; liiber; koguma; raamatukogu; käekiri; saar
